array_type,time,element_size
MSarray_4, 0.000078, 1000
geo, 0.000033, 1000
base, 0.000011, 2000
mono, 0.000035, 2000
sliced, 0.000084, 2000
SQ, 0.000081, 2000
HAT, 0.000097, 2000
MSarray_2, 0.000106, 2000
MSarray_3, 0.000113, 2000
MSarray_4, 0.000156, 2000
geo, 0.000088, 2000
base, 0.000006, 4000
mono, 0.000137, 4000
sliced, 0.000149, 4000
SQ, 0.000161, 4000
HAT, 0.000150, 4000
MSarray_2, 0.000218, 4000
MSarray_3, 0.000232, 4000
MSarray_4, 0.000321, 4000
geo, 0.000142, 4000
base, 0.000005, 10000
mono, 0.000294, 10000
sliced, 0.000221, 10000
SQ, 0.000369, 10000
HAT, 0.000406, 10000
MSarray_2, 0.000426, 10000
MSarray_3, 0.000521, 10000
MSarray_4, 0.000741, 10000
geo, 0.000335, 10000
base, 0.000007, 20000
mono, 0.000584, 20000
sliced, 0.000772, 20000
SQ, 0.000623, 20000
HAT, 0.000745, 20000
MSarray_2, 0.000852, 20000
MSarray_3, 0.001036, 20000
MSarray_4, 0.001087, 20000
geo, 0.000570, 20000
base, 0.000004, 40000
mono, 0.001124, 40000
sliced, 0.001464, 40000
SQ, 0.001284, 40000
HAT, 0.001392, 40000
MSarray_2, 0.001716, 40000
MSarray_3, 0.002478, 40000
MSarray_4, 0.002265, 40000
geo, 0.001142, 40000
base, 0.000012, 100000
mono, 0.002759, 100000
sliced, 0.003719, 100000
SQ, 0.003577, 100000
HAT, 0.003456, 100000
MSarray_2, 0.004585, 100000
MSarray_3, 0.004323, 100000
MSarray_4, 0.003821, 100000
geo, 0.002729, 100000
base, 0.000009, 200000
mono, 0.003744, 200000
sliced, 0.006673, 200000
SQ, 0.005442, 200000
HAT, 0.005449, 200000
MSarray_2, 0.007033, 200000
MSarray_3, 0.008674, 200000
MSarray_4, 0.008889, 200000
geo, 0.005391, 200000
base, 0.000008, 400000
mono, 0.010568, 400000
sliced, 0.012302, 400000
SQ, 0.011289, 400000
HAT, 0.012172, 400000
MSarray_2, 0.014208, 400000
MSarray_3, 0.014487, 400000
MSarray_4, 0.015881, 400000
geo, 0.010079, 400000
base, 0.000006, 1000000
mono, 0.024090, 1000000
sliced, 0.027119, 1000000
SQ, 0.025036, 1000000
HAT, 0.026630, 1000000
MSarray_2, 0.026627, 1000000
MSarray_3, 0.030676, 1000000
MSarray_4, 0.032314, 1000000
geo, 0.025091, 1000000
base, 0.000005, 100
mono, 0.000012, 100
sliced, 0.000016, 100
SQ, 0.000018, 100
HAT, 0.000016, 100
MSarray_2, 0.000020, 100
MSarray_3, 0.000015, 100
MSarray_4, 0.000016, 100
geo, 0.000008, 100
base, 0.000011, 200
mono, 0.000010, 200
sliced, 0.000019, 200
SQ, 0.000030, 200
HAT, 0.000024, 200
MSarray_2, 0.000024, 200
MSarray_3, 0.000020, 200
MSarray_4, 0.000033, 200
geo, 0.000013, 200
base, 0.000005, 400
mono, 0.000014, 400
sliced, 0.000022, 400
SQ, 0.000026, 400
HAT, 0.000030, 400
MSarray_2, 0.000037, 400
MSarray_3, 0.000032, 400
MSarray_4, 0.000026, 400
geo, 0.000015, 400
base, 0.000006, 1000
mono, 0.000026, 1000
sliced, 0.000048, 1000
SQ, 0.000045, 1000
HAT, 0.000057, 1000
MSarray_2, 0.000068, 1000
MSarray_3, 0.000070, 1000
MSarray_4, 0.000061, 1000
geo, 0.000045, 1000
base, 0.000009, 2000
mono, 0.000076, 2000
sliced, 0.000080, 2000
SQ, 0.000088, 2000
HAT, 0.000096, 2000
MSarray_2, 0.000111, 2000
MSarray_3, 0.000116, 2000
MSarray_4, 0.000159, 2000
geo, 0.000049, 2000
base, 0.000010, 4000
mono, 0.000147, 4000
sliced, 0.000164, 4000
SQ, 0.000146, 4000
HAT, 0.000227, 4000
MSarray_2, 0.000217, 4000
MSarray_3, 0.000202, 4000
MSarray_4, 0.000301, 4000
geo, 0.000142, 4000
base, 0.000007, 10000
mono, 0.000314, 10000
sliced, 0.000391, 10000
SQ, 0.000310, 10000
HAT, 0.000401, 10000
MSarray_2, 0.000429, 10000
MSarray_3, 0.000404, 10000
MSarray_4, 0.000705, 10000
geo, 0.000269, 10000
base, 0.000007, 20000
mono, 0.000514, 20000
sliced, 0.000453, 20000
SQ, 0.000634, 20000
HAT, 0.000769, 20000
MSarray_2, 0.000876, 20000
MSarray_3, 0.001129, 20000
MSarray_4, 0.001140, 20000
geo, 0.000553, 20000
base, 0.000009, 40000
mono, 0.001182, 40000
sliced, 0.001397, 40000
SQ, 0.000816, 40000
HAT, 0.001270, 40000
MSarray_2, 0.001728, 40000
MSarray_3, 0.001938, 40000
MSarray_4, 0.002096, 40000
geo, 0.001346, 40000
base, 0.000003, 100000
mono, 0.002024, 100000
sliced, 0.003076, 100000
SQ, 0.002883, 100000
HAT, 0.003119, 100000
MSarray_2, 0.003417, 100000
MSarray_3, 0.004366, 100000
MSarray_4, 0.004938, 100000
geo, 0.002698, 100000
base, 0.000007, 200000
mono, 0.004564, 200000
sliced, 0.005932, 200000
SQ, 0.005324, 200000
HAT, 0.005893, 200000
MSarray_2, 0.006818, 200000
MSarray_3, 0.007688, 200000
MSarray_4, 0.008592, 200000
geo, 0.005467, 200000
base, 0.000004, 400000
mono, 0.010073, 400000
sliced, 0.012498, 400000
SQ, 0.011833, 400000
HAT, 0.012154, 400000
MSarray_2, 0.013530, 400000
MSarray_3, 0.015590, 400000
MSarray_4, 0.015018, 400000
geo, 0.010675, 400000
base, 0.000006, 1000000
mono, 0.023881, 1000000
sliced, 0.027306, 1000000
SQ, 0.023393, 1000000
HAT, 0.025946, 1000000
MSarray_2, 0.027149, 1000000
MSarray_3, 0.030588, 1000000
MSarray_4, 0.032532, 1000000
geo, 0.024772, 1000000
base, 0.000007, 100
mono, 0.000007, 100
sliced, 0.000024, 100
SQ, 0.000021, 100
HAT, 0.000017, 100
MSarray_2, 0.000025, 100
MSarray_3, 0.000013, 100
MSarray_4, 0.000011, 100
geo, 0.000010, 100
base, 0.000005, 200
mono, 0.000010, 200
sliced, 0.000022, 200
SQ, 0.000019, 200
HAT, 0.000020, 200
MSarray_2, 0.000026, 200
MSarray_3, 0.000027, 200
MSarray_4, 0.000019, 200
geo, 0.000013, 200
base, 0.000010, 400
mono, 0.000016, 400
sliced, 0.000031, 400
SQ, 0.000038, 400
HAT, 0.000031, 400
MSarray_2, 0.000036, 400
MSarray_3, 0.000034, 400
MSarray_4, 0.000034, 400
geo, 0.000012, 400
base, 0.000007, 1000
mono, 0.000037, 1000
sliced, 0.000048, 1000
SQ, 0.000043, 1000
HAT, 0.000057, 1000
MSarray_2, 0.000060, 1000
MSarray_3, 0.000074, 1000
MSarray_4, 0.000096, 1000
geo, 0.000039, 1000
base, 0.000008, 2000
mono, 0.000069, 2000
sliced, 0.000086, 2000
SQ, 0.000088, 2000
HAT, 0.000097, 2000
MSarray_2, 0.000124, 2000
MSarray_3, 0.000119, 2000
MSarray_4, 0.000157, 2000
geo, 0.000066, 2000
base, 0.000007, 4000
mono, 0.000158, 4000
sliced, 0.000169, 4000
SQ, 0.000138, 4000
HAT, 0.000175, 4000
MSarray_2, 0.000114, 4000
MSarray_3, 0.000245, 4000
MSarray_4, 0.000218, 4000
geo, 0.000164, 4000
base, 0.000003, 10000
mono, 0.000318, 10000
sliced, 0.000387, 10000
SQ, 0.000346, 10000
HAT, 0.000388, 10000
MSarray_2, 0.000483, 10000
MSarray_3, 0.000581, 10000
MSarray_4, 0.000558, 10000
geo, 0.000332, 10000
base, 0.000004, 20000
mono, 0.000668, 20000
sliced, 0.000776, 20000
SQ, 0.000695, 20000
HAT, 0.000737, 20000
MSarray_2, 0.000741, 20000
MSarray_3, 0.000822, 20000
MSarray_4, 0.001209, 20000
geo, 0.000623, 20000
base, 0.000010, 40000
mono, 0.001001, 40000
sliced, 0.001613, 40000
SQ, 0.001351, 40000
HAT, 0.001421, 40000
MSarray_2, 0.001811, 40000
MSarray_3, 0.002226, 40000
MSarray_4, 0.002219, 40000
geo, 0.000694, 40000
base, 0.000007, 100000
mono, 0.002356, 100000
sliced, 0.003307, 100000
SQ, 0.003220, 100000
HAT, 0.003149, 100000
MSarray_2, 0.004395, 100000
MSarray_3, 0.004720, 100000
MSarray_4, 0.004509, 100000
geo, 0.002553, 100000
base, 0.000010, 200000
mono, 0.005416, 200000
sliced, 0.006603, 200000
SQ, 0.005166, 200000
HAT, 0.006092, 200000
MSarray_2, 0.005759, 200000
MSarray_3, 0.008343, 200000
MSarray_4, 0.009361, 200000
geo, 0.005311, 200000
base, 0.000005, 400000
mono, 0.010456, 400000
sliced, 0.011671, 400000
SQ, 0.011017, 400000
HAT, 0.011663, 400000
MSarray_2, 0.013316, 400000
MSarray_3, 0.014587, 400000
MSarray_4, 0.014822, 400000
geo, 0.010068, 400000
base, 0.000005, 1000000
mono, 0.022753, 1000000
sliced, 0.026428, 1000000
SQ, 0.024030, 1000000
HAT, 0.025214, 1000000
MSarray_2, 0.027338, 1000000
MSarray_3, 0.028163, 1000000
MSarray_4, 0.031802, 1000000
geo, 0.010008, 1000000
base, 0.000002, 100
mono, 0.000003, 100
sliced, 0.000003, 100
SQ, 0.000004, 100
HAT, 0.000003, 100
MSarray_2, 0.000015, 100
MSarray_3, 0.000008, 100
MSarray_4, 0.000010, 100
geo, 0.000012, 100
base, 0.000001, 200
mono, 0.000003, 200
sliced, 0.000018, 200
SQ, 0.000020, 200
HAT, 0.000023, 200
MSarray_2, 0.000024, 200
MSarray_3, 0.000023, 200
MSarray_4, 0.000020, 200
geo, 0.000017, 200
base, 0.000006, 400
mono, 0.000013, 400
sliced, 0.000027, 400
SQ, 0.000030, 400
HAT, 0.000032, 400
MSarray_2, 0.000035, 400
MSarray_3, 0.000032, 400
MSarray_4, 0.000034, 400
geo, 0.000016, 400
base, 0.000010, 1000
mono, 0.000044, 1000
sliced, 0.000043, 1000
SQ, 0.000050, 1000
HAT, 0.000053, 1000
MSarray_2, 0.000060, 1000
MSarray_3, 0.000100, 1000
MSarray_4, 0.000073, 1000
geo, 0.000042, 1000
base, 0.000005, 2000
mono, 0.000066, 2000
sliced, 0.000082, 2000
SQ, 0.000066, 2000
HAT, 0.000128, 2000
MSarray_2, 0.000113, 2000
MSarray_3, 0.000134, 2000
MSarray_4, 0.000135, 2000
geo, 0.000073, 2000
base, 0.000008, 4000
mono, 0.000158, 4000
sliced, 0.000148, 4000
SQ, 0.000141, 4000
HAT, 0.000158, 4000
MSarray_2, 0.000281, 4000
MSarray_3, 0.000172, 4000
MSarray_4, 0.000359, 4000
geo, 0.000170, 4000
base, 0.000010, 10000
mono, 0.000303, 10000
sliced, 0.000329, 10000
SQ, 0.000332, 10000
HAT, 0.000631, 10000
MSarray_2, 0.000447, 10000
MSarray_3, 0.000434, 10000
MSarray_4, 0.000639, 10000
geo, 0.000337, 10000
base, 0.000008, 20000
mono, 0.000757, 20000
sliced, 0.000738, 20000
SQ, 0.000652, 20000
HAT, 0.000731, 20000
MSarray_2, 0.000937, 20000
MSarray_3, 0.001200, 20000
MSarray_4, 0.001125, 20000
geo, 0.000607, 20000
base, 0.000011, 40000
mono, 0.001412, 40000
sliced, 0.001581, 40000
SQ, 0.001229, 40000
HAT, 0.001370, 40000
MSarray_2, 0.001267, 40000
MSarray_3, 0.002451, 40000
MSarray_4, 0.002222, 40000
geo, 0.001106, 40000
base, 0.000006, 100000
mono, 0.002785, 100000
sliced, 0.003613, 100000
SQ, 0.002891, 100000
HAT, 0.003863, 100000
MSarray_2, 0.002457, 100000
MSarray_3, 0.003627, 100000
MSarray_4, 0.005428, 100000
geo, 0.002881, 100000
base, 0.000009, 200000
mono, 0.005431, 200000
sliced, 0.006048, 200000
SQ, 0.005843, 200000
HAT, 0.005674, 200000
MSarray_2, 0.006461, 200000
MSarray_3, 0.008293, 200000
MSarray_4, 0.009236, 200000
geo, 0.005541, 200000
base, 0.000005, 400000
mono, 0.009505, 400000
sliced, 0.011475, 400000
SQ, 0.011529, 400000
HAT, 0.013118, 400000
MSarray_2, 0.012855, 400000
MSarray_3, 0.014470, 400000
MSarray_4, 0.016061, 400000
geo, 0.010324, 400000
base, 0.000008, 1000000
mono, 0.023925, 1000000
sliced, 0.026810, 1000000
SQ, 0.025426, 1000000
HAT, 0.026579, 1000000
MSarray_2, 0.027788, 1000000
MSarray_3, 0.030602, 1000000
MSarray_4, 0.032119, 1000000
geo, 0.024430, 1000000
base, 0.000005, 100
mono, 0.000008, 100
sliced, 0.000015, 100
SQ, 0.000020, 100
HAT, 0.000015, 100
MSarray_2, 0.000025, 100
MSarray_3, 0.000010, 100
MSarray_4, 0.000013, 100
geo, 0.000014, 100
base, 0.000010, 200
mono, 0.000010, 200
sliced, 0.000020, 200
SQ, 0.000030, 200
HAT, 0.000018, 200
MSarray_2, 0.000027, 200
MSarray_3, 0.000019, 200
MSarray_4, 0.000019, 200
geo, 0.000014, 200
base, 0.000010, 400
mono, 0.000023, 400
sliced, 0.000022, 400
SQ, 0.000021, 400
HAT, 0.000034, 400
MSarray_2, 0.000037, 400
MSarray_3, 0.000031, 400
MSarray_4, 0.000019, 400
geo, 0.000019, 400
base, 0.000009, 1000
mono, 0.000042, 1000
sliced, 0.000050, 1000
SQ, 0.000038, 1000
HAT, 0.000055, 1000
MSarray_2, 0.000059, 1000
MSarray_3, 0.000059, 1000
MSarray_4, 0.000082, 1000
geo, 0.000043, 1000
base, 0.000009, 2000
mono, 0.000072, 2000
sliced, 0.000073, 2000
SQ, 0.000083, 2000
HAT, 0.000102, 2000
MSarray_2, 0.000122, 2000
MSarray_3, 0.000129, 2000
MSarray_4, 0.000156, 2000
geo, 0.000075, 2000
base, 0.000008, 4000
mono, 0.000147, 4000
sliced, 0.000153, 4000
SQ, 0.000130, 4000
HAT, 0.000151, 4000
MSarray_2, 0.000175, 4000
MSarray_3, 0.000167, 4000
MSarray_4, 0.000275, 4000
geo, 0.000164, 4000
base, 0.000010, 10000
mono, 0.000320, 10000
sliced, 0.000350, 10000
SQ, 0.000313, 10000
HAT, 0.000366, 10000
MSarray_2, 0.000425, 10000
MSarray_3, 0.000504, 10000
MSarray_4, 0.000655, 10000
geo, 0.000304, 10000
base, 0.000004, 20000
mono, 0.000525, 20000
sliced, 0.000695, 20000
SQ, 0.000393, 20000
HAT, 0.000704, 20000
MSarray_2, 0.000612, 20000
MSarray_3, 0.000937, 20000
MSarray_4, 0.001089, 20000
geo, 0.000619, 20000
base, 0.000010, 40000
mono, 0.001131, 40000
sliced, 0.001308, 40000
SQ, 0.001278, 40000
HAT, 0.001393, 40000
MSarray_2, 0.001372, 40000
MSarray_3, 0.002222, 40000
MSarray_4, 0.002005, 40000
geo, 0.001189, 40000
base, 0.000006, 100000
mono, 0.002777, 100000
sliced, 0.002500, 100000
SQ, 0.003044, 100000
HAT, 0.003314, 100000
MSarray_2, 0.004236, 100000
MSarray_3, 0.003799, 100000
MSarray_4, 0.004906, 100000
geo, 0.002262, 100000
base, 0.000007, 200000
mono, 0.005071, 200000
sliced, 0.005738, 200000
SQ, 0.005819, 200000
HAT, 0.004194, 200000
MSarray_2, 0.005059, 200000
MSarray_3, 0.007527, 200000
MSarray_4, 0.009241, 200000
geo, 0.005793, 200000
base, 0.000007, 400000
mono, 0.010394, 400000
sliced, 0.013393, 400000
SQ, 0.011276, 400000
HAT, 0.012362, 400000
MSarray_2, 0.012512, 400000
MSarray_3, 0.015727, 400000
MSarray_4, 0.015542, 400000
geo, 0.008632, 400000
base, 0.000005, 1000000
mono, 0.021597, 1000000
sliced, 0.025414, 1000000
SQ, 0.022995, 1000000
HAT, 0.023995, 1000000
MSarray_2, 0.024902, 1000000
MSarray_3, 0.028116, 1000000
MSarray_4, 0.018490, 1000000
geo, 0.022088, 1000000
base, 0.000009, 100
mono, 0.000009, 100
sliced, 0.000018, 100
SQ, 0.000019, 100
HAT, 0.000015, 100
MSarray_2, 0.000022, 100
MSarray_3, 0.000012, 100
MSarray_4, 0.000012, 100
geo, 0.000006, 100
base, 0.000004, 200
mono, 0.000005, 200
sliced, 0.000015, 200
SQ, 0.000025, 200
HAT, 0.000019, 200
MSarray_2, 0.000024, 200
MSarray_3, 0.000023, 200
MSarray_4, 0.000019, 200
geo, 0.000014, 200
base, 0.000009, 400
mono, 0.000017, 400
sliced, 0.000024, 400
SQ, 0.000030, 400
HAT, 0.000028, 400
MSarray_2, 0.000029, 400
MSarray_3, 0.000028, 400
MSarray_4, 0.000029, 400
geo, 0.000014, 400
base, 0.000003, 1000
mono, 0.000025, 1000
sliced, 0.000038, 1000
SQ, 0.000046, 1000
HAT, 0.000048, 1000
MSarray_2, 0.000055, 1000
MSarray_3, 0.000071, 1000
MSarray_4, 0.000045, 1000
geo, 0.000025, 1000
base, 0.000006, 2000
mono, 0.000057, 2000
sliced, 0.000078, 2000
SQ, 0.000045, 2000
HAT, 0.000087, 2000
MSarray_2, 0.000097, 2000
MSarray_3, 0.000114, 2000
MSarray_4, 0.000139, 2000
geo, 0.000064, 2000
base, 0.000006, 4000
mono, 0.000186, 4000
sliced, 0.000153, 4000
SQ, 0.000134, 4000
HAT, 0.000174, 4000
MSarray_2, 0.000142, 4000
MSarray_3, 0.000179, 4000
MSarray_4, 0.000285, 4000
geo, 0.000140, 4000
base, 0.000001, 10000
mono, 0.000110, 10000
sliced, 0.000087, 10000
SQ, 0.000078, 10000
HAT, 0.000088, 10000
MSarray_2, 0.000095, 10000
MSarray_3, 0.000310, 10000
MSarray_4, 0.000483, 10000
geo, 0.000225, 10000
base, 0.000001, 20000
mono, 0.000211, 20000
sliced, 0.000177, 20000
SQ, 0.000155, 20000
HAT, 0.000176, 20000
MSarray_2, 0.000617, 20000
MSarray_3, 0.000921, 20000
MSarray_4, 0.001166, 20000
geo, 0.000718, 20000
base, 0.000001, 40000
mono, 0.000380, 40000
sliced, 0.000334, 40000
SQ, 0.000306, 40000
HAT, 0.000323, 40000
MSarray_2, 0.000345, 40000
MSarray_3, 0.001783, 40000
MSarray_4, 0.001597, 40000
geo, 0.001059, 40000
base, 0.000002, 100000
mono, 0.000962, 100000
sliced, 0.000834, 100000
SQ, 0.000768, 100000
HAT, 0.000829, 100000
MSarray_2, 0.000854, 100000
MSarray_3, 0.002327, 100000
MSarray_4, 0.003580, 100000
geo, 0.002136, 100000
base, 0.000002, 200000
mono, 0.001912, 200000
sliced, 0.001735, 200000
SQ, 0.001610, 200000
HAT, 0.001592, 200000
MSarray_2, 0.001639, 200000
MSarray_3, 0.006281, 200000
MSarray_4, 0.003311, 200000
geo, 0.002287, 200000
base, 0.000002, 400000
mono, 0.003975, 400000
sliced, 0.003399, 400000
SQ, 0.003034, 400000
HAT, 0.003365, 400000
MSarray_2, 0.003459, 400000
MSarray_3, 0.003800, 400000
MSarray_4, 0.005324, 400000
geo, 0.003070, 400000
base, 0.000003, 1000000
mono, 0.010903, 1000000
sliced, 0.011161, 1000000
SQ, 0.009358, 1000000
HAT, 0.008569, 1000000
MSarray_2, 0.009062, 1000000
MSarray_3, 0.010654, 1000000
MSarray_4, 0.012363, 1000000
geo, 0.008623, 1000000
base, 0.000002, 100
mono, 0.000002, 100
sliced, 0.000003, 100
SQ, 0.000004, 100
HAT, 0.000003, 100
MSarray_2, 0.000011, 100
MSarray_3, 0.000010, 100
MSarray_4, 0.000012, 100
geo, 0.000008, 100
base, 0.000001, 200
mono, 0.000003, 200
sliced, 0.000004, 200
SQ, 0.000005, 200
HAT, 0.000004, 200
MSarray_2, 0.000023, 200
MSarray_3, 0.000016, 200
MSarray_4, 0.000026, 200
geo, 0.000013, 200
base, 0.000001, 400
mono, 0.000005, 400
sliced, 0.000005, 400
SQ, 0.000006, 400
HAT, 0.000006, 400
MSarray_2, 0.000023, 400
MSarray_3, 0.000022, 400
MSarray_4, 0.000026, 400
geo, 0.000012, 400
base, 0.000001, 1000
mono, 0.000010, 1000
sliced, 0.000010, 1000
SQ, 0.000010, 1000
HAT, 0.000011, 1000
MSarray_2, 0.000046, 1000
MSarray_3, 0.000078, 1000
MSarray_4, 0.000098, 1000
geo, 0.000033, 1000
base, 0.000002, 2000
mono, 0.000019, 2000
sliced, 0.000018, 2000
SQ, 0.000018, 2000
HAT, 0.000023, 2000
MSarray_2, 0.000084, 2000
MSarray_3, 0.000096, 2000
MSarray_4, 0.000186, 2000
geo, 0.000063, 2000
base, 0.000001, 4000
mono, 0.000043, 4000
sliced, 0.000034, 4000
SQ, 0.000033, 4000
HAT, 0.000037, 4000
MSarray_2, 0.000135, 4000
MSarray_3, 0.000165, 4000
MSarray_4, 0.000207, 4000
geo, 0.000145, 4000
base, 0.000001, 10000
mono, 0.000096, 10000
sliced, 0.000083, 10000
SQ, 0.000078, 10000
HAT, 0.000088, 10000
MSarray_2, 0.000318, 10000
MSarray_3, 0.000151, 10000
MSarray_4, 0.000593, 10000
geo, 0.000377, 10000
base, 0.000002, 20000
mono, 0.000195, 20000
sliced, 0.000164, 20000
SQ, 0.000152, 20000
HAT, 0.000174, 20000
MSarray_2, 0.000630, 20000
MSarray_3, 0.000730, 20000
MSarray_4, 0.001022, 20000
geo, 0.000407, 20000
base, 0.000001, 40000
mono, 0.000378, 40000
sliced, 0.000324, 40000
SQ, 0.000303, 40000
HAT, 0.000336, 40000
MSarray_2, 0.001143, 40000
MSarray_3, 0.001715, 40000
MSarray_4, 0.001667, 40000
geo, 0.000786, 40000
base, 0.000002, 100000
mono, 0.000960, 100000
sliced, 0.000835, 100000
SQ, 0.000766, 100000
HAT, 0.000832, 100000
MSarray_2, 0.001893, 100000
MSarray_3, 0.003883, 100000
MSarray_4, 0.003753, 100000
geo, 0.001558, 100000
base, 0.000001, 200000
mono, 0.002282, 200000
sliced, 0.001719, 200000
SQ, 0.001521, 200000
HAT, 0.001588, 200000
MSarray_2, 0.001632, 200000
MSarray_3, 0.006175, 200000
MSarray_4, 0.002902, 200000
geo, 0.001536, 200000
base, 0.000004, 400000
mono, 0.003802, 400000
sliced, 0.003357, 400000
SQ, 0.003043, 400000
HAT, 0.003351, 400000
MSarray_2, 0.003494, 400000
MSarray_3, 0.003829, 400000
MSarray_4, 0.004278, 400000
geo, 0.004749, 400000
base, 0.000002, 1000000
mono, 0.011503, 1000000
sliced, 0.010883, 1000000
SQ, 0.009583, 1000000
HAT, 0.008575, 1000000
MSarray_2, 0.008886, 1000000
MSarray_3, 0.010768, 1000000
MSarray_4, 0.014642, 1000000
geo, 0.008946, 1000000
base, 0.000001, 100
mono, 0.000002, 100
sliced, 0.000003, 100
SQ, 0.000003, 100
HAT, 0.000003, 100
MSarray_2, 0.000015, 100
MSarray_3, 0.000008, 100
MSarray_4, 0.000012, 100
geo, 0.000010, 100
base, 0.000001, 200
mono, 0.000003, 200
sliced, 0.000004, 200
SQ, 0.000004, 200
HAT, 0.000005, 200
MSarray_2, 0.000018, 200
MSarray_3, 0.000026, 200
MSarray_4, 0.000013, 200
geo, 0.000008, 200
base, 0.000003, 400
mono, 0.000004, 400
sliced, 0.000005, 400
SQ, 0.000007, 400
HAT, 0.000006, 400
MSarray_2, 0.000025, 400
MSarray_3, 0.000027, 400
MSarray_4, 0.000038, 400
geo, 0.000027, 400
base, 0.000002, 1000
mono, 0.000011, 1000
sliced, 0.000010, 1000
SQ, 0.000011, 1000
HAT, 0.000011, 1000
MSarray_2, 0.000047, 1000
MSarray_3, 0.000070, 1000
MSarray_4, 0.000059, 1000
geo, 0.000033, 1000
base, 0.000002, 2000
mono, 0.000021, 2000
sliced, 0.000018, 2000
SQ, 0.000018, 2000
HAT, 0.000022, 2000
MSarray_2, 0.000083, 2000
MSarray_3, 0.000093, 2000
MSarray_4, 0.000131, 2000
geo, 0.000074, 2000
base, 0.000001, 4000
mono, 0.000043, 4000
sliced, 0.000035, 4000
SQ, 0.000032, 4000
HAT, 0.000036, 4000
MSarray_2, 0.000142, 4000
MSarray_3, 0.000207, 4000
MSarray_4, 0.000349, 4000
geo, 0.000157, 4000
base, 0.000002, 10000
mono, 0.000096, 10000
sliced, 0.000083, 10000
SQ, 0.000078, 10000
HAT, 0.000088, 10000
MSarray_2, 0.000255, 10000
MSarray_3, 0.000314, 10000
MSarray_4, 0.000585, 10000
geo, 0.000331, 10000
base, 0.000001, 20000
mono, 0.000196, 20000
sliced, 0.000168, 20000
SQ, 0.000154, 20000
HAT, 0.000174, 20000
MSarray_2, 0.000774, 20000
MSarray_3, 0.000742, 20000
MSarray_4, 0.000861, 20000
geo, 0.000408, 20000
base, 0.000002, 40000
mono, 0.000395, 40000
sliced, 0.000328, 40000
SQ, 0.000301, 40000
HAT, 0.000327, 40000
MSarray_2, 0.001156, 40000
MSarray_3, 0.001744, 40000
MSarray_4, 0.000449, 40000
geo, 0.000744, 40000
base, 0.000003, 100000
mono, 0.000959, 100000
sliced, 0.000842, 100000
SQ, 0.000758, 100000
HAT, 0.000835, 100000
MSarray_2, 0.001527, 100000
MSarray_3, 0.002807, 100000
MSarray_4, 0.004057, 100000
geo, 0.002127, 100000
base, 0.000002, 200000
mono, 0.001913, 200000
sliced, 0.001668, 200000
SQ, 0.001523, 200000
HAT, 0.001585, 200000
MSarray_2, 0.001654, 200000
MSarray_3, 0.003544, 200000
MSarray_4, 0.003778, 200000
geo, 0.002531, 200000
base, 0.000002, 400000
mono, 0.004152, 400000
sliced, 0.003528, 400000
SQ, 0.003089, 400000
HAT, 0.003339, 400000
MSarray_2, 0.003466, 400000
MSarray_3, 0.003832, 400000
MSarray_4, 0.004241, 400000
geo, 0.005353, 400000
base, 0.000002, 1000000
mono, 0.011284, 1000000
sliced, 0.010851, 1000000
SQ, 0.008387, 1000000
HAT, 0.009682, 1000000
MSarray_2, 0.008895, 1000000
MSarray_3, 0.012099, 1000000
MSarray_4, 0.014376, 1000000
geo, 0.008642, 1000000
base, 0.000001, 100
mono, 0.000002, 100
sliced, 0.000003, 100
SQ, 0.000003, 100
HAT, 0.000003, 100
MSarray_2, 0.000012, 100
MSarray_3, 0.000010, 100
MSarray_4, 0.000010, 100
geo, 0.000009, 100
base, 0.000002, 200
mono, 0.000003, 200
sliced, 0.000003, 200
SQ, 0.000005, 200
HAT, 0.000004, 200
MSarray_2, 0.000019, 200
MSarray_3, 0.000016, 200
MSarray_4, 0.000022, 200
geo, 0.000010, 200
base, 0.000001, 400
mono, 0.000005, 400
sliced, 0.000006, 400
SQ, 0.000007, 400
HAT, 0.000006, 400
MSarray_2, 0.000023, 400
MSarray_3, 0.000027, 400
MSarray_4, 0.000038, 400
geo, 0.000010, 400
base, 0.000002, 1000
mono, 0.000011, 1000
sliced, 0.000009, 1000
SQ, 0.000010, 1000
HAT, 0.000012, 1000
MSarray_2, 0.000045, 1000
MSarray_3, 0.000067, 1000
MSarray_4, 0.000074, 1000
geo, 0.000048, 1000
base, 0.000002, 2000
mono, 0.000021, 2000
sliced, 0.000018, 2000
SQ, 0.000020, 2000
HAT, 0.000032, 2000
MSarray_2, 0.000064, 2000
MSarray_3, 0.000093, 2000
MSarray_4, 0.000103, 2000
geo, 0.000048, 2000
base, 0.000002, 4000
mono, 0.000045, 4000
sliced, 0.000036, 4000
SQ, 0.000033, 4000
HAT, 0.000039, 4000
MSarray_2, 0.000173, 4000
MSarray_3, 0.000166, 4000
MSarray_4, 0.000228, 4000
geo, 0.000156, 4000
base, 0.000002, 10000
mono, 0.000096, 10000
sliced, 0.000085, 10000
SQ, 0.000078, 10000
HAT, 0.000088, 10000
MSarray_2, 0.000273, 10000
MSarray_3, 0.000428, 10000
MSarray_4, 0.000464, 10000
geo, 0.000281, 10000
base, 0.000003, 20000
mono, 0.000216, 20000
sliced, 0.000164, 20000
SQ, 0.000153, 20000
HAT, 0.000176, 20000
MSarray_2, 0.000629, 20000
