array_type,time,element_size
SQ, 7.786894, 1968
HAT, 7.656042, 1968
MSarray_2, 7.986378, 1968
MSarray_3, 8.119191, 1968
MSarray_4, 8.638350, 1968
base, 7.448321, 1984
mono, 7.538836, 1984
sliced, 7.963109, 1984
SQ, 7.847228, 1984
HAT, 7.721477, 1984
MSarray_2, 8.003641, 1984
MSarray_3, 8.127219, 1984
MSarray_4, 8.500648, 1984
base, 7.501790, 2000
mono, 7.597449, 2000
sliced, 8.001273, 2000
SQ, 7.878247, 2000
HAT, 7.785275, 2000
MSarray_2, 8.077674, 2000
MSarray_3, 8.185569, 2000
MSarray_4, 8.361267, 2000
base, 7.571915, 2016
mono, 7.654105, 2016
sliced, 8.101660, 2016
SQ, 7.923607, 2016
HAT, 7.820662, 2016
MSarray_2, 8.180583, 2016
MSarray_3, 8.237846, 2016
MSarray_4, 8.422231, 2016
base, 7.639588, 2032
mono, 7.680225, 2032
sliced, 8.088654, 2032
SQ, 7.953999, 2032
HAT, 7.863386, 2032
MSarray_2, 8.195823, 2032
MSarray_3, 8.261401, 2032
MSarray_4, 8.871913, 2032
base, 7.967850, 2048
mono, 8.048852, 2048
sliced, 8.168132, 2048
SQ, 8.236626, 2048
HAT, 8.211342, 2048
MSarray_2, 8.510633, 2048
MSarray_3, 8.607508, 2048
MSarray_4, 9.131579, 2048
base, 0.285797, 16
mono, 0.595310, 16
sliced, 0.632107, 16
SQ, 0.634462, 16
HAT, 0.534367, 16
MSarray_2, 0.816787, 16
MSarray_3, 0.887716, 16
MSarray_4, 0.823655, 16
base, 0.517496, 32
mono, 0.820505, 32
sliced, 0.752011, 32
SQ, 0.882203, 32
HAT, 0.745774, 32
MSarray_2, 1.129247, 32
MSarray_3, 1.218118, 32
MSarray_4, 1.040033, 32
base, 0.789970, 48
mono, 0.880947, 48
sliced, 0.948705, 48
SQ, 1.128116, 48
HAT, 0.942910, 48
MSarray_2, 1.231282, 48
MSarray_3, 1.298499, 48
MSarray_4, 1.255612, 48
base, 0.998662, 64
mono, 1.004552, 64
sliced, 1.255008, 64
SQ, 1.360883, 64
HAT, 1.137826, 64
MSarray_2, 1.586108, 64
MSarray_3, 1.676541, 64
MSarray_4, 1.473929, 64
base, 1.006555, 80
mono, 1.056653, 80
sliced, 1.201107, 80
SQ, 1.354661, 80
HAT, 1.129053, 80
MSarray_2, 1.493159, 80
MSarray_3, 1.589225, 80
MSarray_4, 1.480365, 80
base, 1.039187, 96
mono, 1.161539, 96
sliced, 1.408959, 96
SQ, 1.433354, 96
HAT, 1.183171, 96
MSarray_2, 1.683231, 96
MSarray_3, 1.739864, 96
MSarray_4, 1.608921, 96
base, 1.139131, 112
mono, 1.167845, 112
sliced, 1.512125, 112
SQ, 1.484237, 112
HAT, 1.312981, 112
MSarray_2, 1.725254, 112
MSarray_3, 1.823999, 112
MSarray_4, 1.687489, 112
base, 1.242417, 128
mono, 1.312400, 128
sliced, 1.613695, 128
SQ, 1.620598, 128
HAT, 1.355244, 128
MSarray_2, 1.891859, 128
MSarray_3, 1.947992, 128
MSarray_4, 1.853944, 128
base, 1.060510, 144
mono, 1.116271, 144
sliced, 1.313371, 144
SQ, 1.344739, 144
HAT, 1.208496, 144
MSarray_2, 1.673702, 144
MSarray_3, 1.766788, 144
MSarray_4, 1.640398, 144
base, 1.111159, 160
mono, 1.193723, 160
sliced, 1.383094, 160
SQ, 1.399369, 160
HAT, 1.245742, 160
MSarray_2, 1.723058, 160
MSarray_3, 1.808876, 160
MSarray_4, 1.713663, 160
base, 1.153678, 176
mono, 1.222305, 176
sliced, 1.398461, 176
SQ, 1.412895, 176
HAT, 1.321724, 176
MSarray_2, 1.753131, 176
MSarray_3, 1.839671, 176
MSarray_4, 1.717392, 176
base, 1.215796, 192
mono, 1.299002, 192
sliced, 1.463722, 192
SQ, 1.482891, 192
HAT, 1.405628, 192
MSarray_2, 1.922971, 192
MSarray_3, 2.012309, 192
MSarray_4, 1.919194, 192
base, 1.258361, 208
mono, 1.343890, 208
sliced, 1.506851, 208
SQ, 1.527326, 208
HAT, 1.439919, 208
MSarray_2, 2.005643, 208
MSarray_3, 2.104941, 208
MSarray_4, 1.992822, 208
base, 1.319237, 224
mono, 1.391446, 224
sliced, 1.608474, 224
SQ, 1.603475, 224
HAT, 1.521550, 224
MSarray_2, 2.085681, 224
MSarray_3, 2.158962, 224
MSarray_4, 2.096612, 224
base, 1.361848, 240
mono, 1.474498, 240
sliced, 1.722260, 240
SQ, 1.697009, 240
HAT, 1.618498, 240
MSarray_2, 2.105274, 240
MSarray_3, 2.211961, 240
MSarray_4, 2.108537, 240
base, 1.388270, 256
mono, 1.508248, 256
sliced, 1.709738, 256
SQ, 1.760245, 256
HAT, 1.651287, 256
MSarray_2, 2.160144, 256
MSarray_3, 2.251336, 256
MSarray_4, 2.114251, 256
base, 1.700931, 272
mono, 1.781786, 272
sliced, 2.024523, 272
SQ, 2.002014, 272
HAT, 1.900785, 272
MSarray_2, 2.380003, 272
MSarray_3, 2.490429, 272
MSarray_4, 2.380468, 272
base, 1.728837, 288
mono, 1.813297, 288
sliced, 2.088201, 288
SQ, 2.031407, 288
HAT, 1.918795, 288
MSarray_2, 2.392275, 288
MSarray_3, 2.515353, 288
MSarray_4, 2.346576, 288
base, 1.772900, 304
mono, 1.871135, 304
sliced, 2.109503, 304
SQ, 2.072542, 304
HAT, 1.989011, 304
MSarray_2, 2.412524, 304
MSarray_3, 2.517650, 304
MSarray_4, 2.438681, 304
base, 1.788181, 320
mono, 1.917032, 320
sliced, 2.176420, 320
SQ, 2.083901, 320
HAT, 2.004931, 320
MSarray_2, 2.446603, 320
MSarray_3, 2.544412, 320
MSarray_4, 2.472058, 320
base, 1.794673, 336
mono, 1.919063, 336
sliced, 2.161200, 336
SQ, 2.113020, 336
HAT, 2.008651, 336
MSarray_2, 2.460109, 336
MSarray_3, 2.553488, 336
MSarray_4, 2.470728, 336
base, 1.931607, 352
mono, 2.099070, 352
sliced, 2.478790, 352
SQ, 2.083915, 352
HAT, 2.044744, 352
MSarray_2, 2.489874, 352
MSarray_3, 2.533647, 352
MSarray_4, 2.474061, 352
base, 1.878824, 368
mono, 1.976682, 368
sliced, 2.241137, 368
SQ, 2.175341, 368
HAT, 2.083492, 368
MSarray_2, 2.554662, 368
MSarray_3, 2.673540, 368
MSarray_4, 2.547467, 368
base, 1.915721, 384
mono, 1.934589, 384
sliced, 2.312196, 384
SQ, 2.152799, 384
HAT, 2.066137, 384
MSarray_2, 2.509455, 384
MSarray_3, 2.632265, 384
MSarray_4, 2.537474, 384
base, 2.014302, 400
mono, 2.106834, 400
sliced, 2.401497, 400
SQ, 2.322405, 400
HAT, 2.221260, 400
MSarray_2, 2.680210, 400
MSarray_3, 2.798626, 400
MSarray_4, 2.710712, 400
base, 2.047396, 416
mono, 2.135779, 416
sliced, 2.428136, 416
SQ, 2.329831, 416
HAT, 2.233671, 416
MSarray_2, 2.715656, 416
MSarray_3, 2.808250, 416
MSarray_4, 2.716302, 416
base, 2.101626, 432
mono, 2.188549, 432
sliced, 2.512316, 432
SQ, 2.404066, 432
HAT, 2.327255, 432
MSarray_2, 2.758047, 432
MSarray_3, 2.858104, 432
MSarray_4, 2.775499, 432
base, 2.112933, 448
mono, 2.208213, 448
sliced, 2.476687, 448
SQ, 2.436601, 448
HAT, 2.318580, 448
MSarray_2, 2.802473, 448
MSarray_3, 2.877271, 448
MSarray_4, 2.804624, 448
base, 2.186015, 464
mono, 2.283454, 464
sliced, 2.591224, 464
SQ, 2.505353, 464
HAT, 2.424304, 464
MSarray_2, 2.849544, 464
MSarray_3, 2.962750, 464
MSarray_4, 2.892564, 464
base, 2.229919, 480
mono, 2.346305, 480
sliced, 2.601780, 480
SQ, 2.546038, 480
HAT, 2.434891, 480
MSarray_2, 2.893315, 480
MSarray_3, 2.982802, 480
MSarray_4, 2.891911, 480
base, 2.279111, 496
mono, 2.381931, 496
sliced, 2.692822, 496
SQ, 2.595829, 496
HAT, 2.478936, 496
MSarray_2, 2.975798, 496
MSarray_3, 3.011532, 496
MSarray_4, 2.960501, 496
base, 2.234797, 512
mono, 2.339816, 512
sliced, 2.626112, 512
SQ, 2.570915, 512
HAT, 2.472659, 512
MSarray_2, 2.910560, 512
MSarray_3, 2.988153, 512
MSarray_4, 2.941404, 512
base, 2.375892, 528
mono, 2.486753, 528
sliced, 2.757602, 528
SQ, 2.646899, 528
HAT, 2.628035, 528
MSarray_2, 3.039766, 528
MSarray_3, 3.145113, 528
MSarray_4, 3.048439, 528
base, 2.394875, 544
mono, 2.514704, 544
sliced, 2.752287, 544
SQ, 2.658993, 544
HAT, 2.624414, 544
MSarray_2, 3.055904, 544
MSarray_3, 3.174460, 544
MSarray_4, 3.052790, 544
base, 2.261811, 560
mono, 2.574898, 560
sliced, 2.861371, 560
SQ, 2.761453, 560
HAT, 2.709332, 560
MSarray_2, 3.118394, 560
MSarray_3, 3.265179, 560
MSarray_4, 3.132839, 560
base, 2.470508, 576
mono, 2.577891, 576
sliced, 2.855590, 576
SQ, 2.793566, 576
HAT, 2.724415, 576
MSarray_2, 3.182464, 576
MSarray_3, 3.273370, 576
MSarray_4, 3.163929, 576
base, 2.628536, 592
mono, 2.748030, 592
sliced, 3.025253, 592
SQ, 2.901580, 592
HAT, 2.868033, 592
MSarray_2, 3.244908, 592
MSarray_3, 3.371800, 592
MSarray_4, 3.268163, 592
base, 2.675327, 608
mono, 2.757081, 608
sliced, 3.045602, 608
SQ, 2.943876, 608
HAT, 2.904212, 608
MSarray_2, 3.318747, 608
MSarray_3, 3.419872, 608
MSarray_4, 3.306211, 608
base, 2.786168, 624
mono, 2.861504, 624
sliced, 3.162742, 624
SQ, 3.084009, 624
HAT, 2.997478, 624
MSarray_2, 3.384464, 624
MSarray_3, 3.484867, 624
MSarray_4, 3.380885, 624
base, 2.679024, 640
mono, 2.790555, 640
sliced, 3.063356, 640
SQ, 2.915262, 640
HAT, 2.913729, 640
MSarray_2, 3.314640, 640
MSarray_3, 3.414815, 640
MSarray_4, 3.313192, 640
base, 2.938003, 656
mono, 3.031934, 656
sliced, 3.327573, 656
SQ, 3.226256, 656
HAT, 3.133613, 656
MSarray_2, 3.530380, 656
MSarray_3, 3.623983, 656
MSarray_4, 3.525197, 656
base, 2.983142, 672
mono, 3.078955, 672
sliced, 3.356862, 672
SQ, 3.262343, 672
HAT, 3.176359, 672
MSarray_2, 3.578937, 672
MSarray_3, 3.633088, 672
MSarray_4, 3.584861, 672
base, 3.052821, 688
mono, 3.142890, 688
sliced, 3.475152, 688
SQ, 3.342401, 688
HAT, 3.280497, 688
MSarray_2, 3.661882, 688
MSarray_3, 3.757783, 688
MSarray_4, 3.644503, 688
base, 3.082794, 704
mono, 3.170490, 704
sliced, 3.480094, 704
SQ, 3.354337, 704
HAT, 3.300052, 704
MSarray_2, 3.693812, 704
MSarray_3, 3.809545, 704
MSarray_4, 3.690545, 704
base, 3.205143, 720
mono, 3.299146, 720
sliced, 3.678344, 720
SQ, 3.496274, 720
HAT, 3.435844, 720
MSarray_2, 3.811950, 720
MSarray_3, 3.917118, 720
MSarray_4, 3.803787, 720
base, 3.261368, 736
mono, 3.359784, 736
sliced, 3.692851, 736
SQ, 3.565601, 736
HAT, 3.475508, 736
MSarray_2, 3.900741, 736
MSarray_3, 3.968709, 736
MSarray_4, 3.880415, 736
base, 3.360776, 752
mono, 3.445589, 752
sliced, 3.785507, 752
SQ, 3.651233, 752
HAT, 3.604169, 752
MSarray_2, 3.972667, 752
MSarray_3, 4.088320, 752
MSarray_4, 3.994613, 752
base, 3.282475, 768
mono, 3.371093, 768
sliced, 3.681122, 768
SQ, 3.562224, 768
HAT, 3.487871, 768
MSarray_2, 3.853473, 768
MSarray_3, 3.944363, 768
MSarray_4, 3.856185, 768
base, 3.497294, 784
mono, 3.607655, 784
sliced, 3.937484, 784
SQ, 3.844962, 784
HAT, 3.739289, 784
MSarray_2, 4.282985, 784
MSarray_3, 4.273999, 784
MSarray_4, 4.165868, 784
base, 3.587389, 800
mono, 3.685861, 800
sliced, 3.956651, 800
SQ, 3.864613, 800
HAT, 3.778407, 800
MSarray_2, 4.212076, 800
MSarray_3, 4.299776, 800
MSarray_4, 4.206640, 800
base, 3.640437, 816
mono, 3.704111, 816
sliced, 4.067968, 816
SQ, 3.964489, 816
HAT, 3.827492, 816
MSarray_2, 4.291823, 816
MSarray_3, 4.364970, 816
MSarray_4, 4.268858, 816
base, 3.657643, 832
mono, 3.747559, 832
sliced, 4.106518, 832
SQ, 4.003990, 832
HAT, 3.903361, 832
MSarray_2, 4.358100, 832
MSarray_3, 4.479890, 832
MSarray_4, 4.340172, 832
base, 3.733441, 848
mono, 3.812595, 848
sliced, 4.160548, 848
SQ, 4.065643, 848
HAT, 3.969867, 848
MSarray_2, 4.391567, 848
MSarray_3, 4.454032, 848
MSarray_4, 4.387767, 848
base, 3.780546, 864
mono, 3.855938, 864
sliced, 4.207186, 864
SQ, 4.089358, 864
HAT, 3.993607, 864
MSarray_2, 4.393902, 864
MSarray_3, 4.483298, 864
MSarray_4, 4.398913, 864
base, 3.876188, 880
mono, 3.934024, 880
sliced, 4.263902, 880
SQ, 4.143994, 880
HAT, 4.065438, 880
MSarray_2, 4.475524, 880
MSarray_3, 4.560249, 880
MSarray_4, 4.497036, 880
base, 3.829453, 896
mono, 3.911321, 896
sliced, 4.275438, 896
SQ, 4.216398, 896
HAT, 4.055826, 896
MSarray_2, 4.581896, 896
MSarray_3, 4.622654, 896
MSarray_4, 4.509606, 896
base, 3.968267, 912
mono, 4.046000, 912
sliced, 4.414893, 912
SQ, 4.288001, 912
HAT, 4.196234, 912
MSarray_2, 4.686264, 912
MSarray_3, 4.765180, 912
MSarray_4, 4.696158, 912
base, 3.994855, 928
mono, 4.095338, 928
sliced, 4.414527, 928
SQ, 4.346678, 928
HAT, 4.250494, 928
MSarray_2, 4.679559, 928
MSarray_3, 4.758334, 928
MSarray_4, 4.675904, 928
base, 4.060202, 944
mono, 4.177626, 944
sliced, 4.536219, 944
SQ, 4.484051, 944
HAT, 4.349415, 944
MSarray_2, 4.956320, 944
MSarray_3, 5.050906, 944
MSarray_4, 4.987550, 944
base, 4.117882, 960
mono, 4.201070, 960
sliced, 4.736778, 960
SQ, 4.507984, 960
HAT, 4.371210, 960
MSarray_2, 4.930882, 960
MSarray_3, 5.018861, 960
MSarray_4, 4.960229, 960
base, 4.226662, 976
mono, 4.332843, 976
sliced, 4.752111, 976
SQ, 4.640713, 976
HAT, 4.487646, 976
MSarray_2, 5.003052, 976
MSarray_3, 4.747736, 976
MSarray_4, 5.039479, 976
base, 4.275831, 992
mono, 4.353445, 992
sliced, 4.741363, 992
SQ, 4.667782, 992
HAT, 4.514605, 992
MSarray_2, 5.167660, 992
MSarray_3, 5.263733, 992
MSarray_4, 5.133596, 992
base, 4.413503, 1008
mono, 4.469011, 1008
sliced, 4.857640, 1008
SQ, 4.786819, 1008
HAT, 4.647669, 1008
MSarray_2, 5.143270, 1008
MSarray_3, 5.203002, 1008
MSarray_4, 5.122685, 1008
base, 4.342816, 1024
mono, 4.435074, 1024
sliced, 4.882122, 1024
SQ, 4.764483, 1024
HAT, 4.615433, 1024
MSarray_2, 5.206375, 1024
MSarray_3, 5.360894, 1024
MSarray_4, 5.283069, 1024
base, 4.524798, 1040
mono, 4.587889, 1040
sliced, 4.956373, 1040
SQ, 4.871248, 1040
HAT, 4.761665, 1040
MSarray_2, 5.221428, 1040
MSarray_3, 5.312886, 1040
MSarray_4, 5.253495, 1040
base, 4.571741, 1056
mono, 4.615449, 1056
sliced, 4.979304, 1056
SQ, 4.897277, 1056
HAT, 4.789407, 1056
MSarray_2, 5.219518, 1056
MSarray_3, 5.316263, 1056
MSarray_4, 5.255618, 1056
base, 4.673729, 1072
mono, 4.718005, 1072
sliced, 5.089662, 1072
SQ, 5.007369, 1072
HAT, 4.866174, 1072
MSarray_2, 5.342738, 1072
MSarray_3, 5.443975, 1072
MSarray_4, 5.343487, 1072
base, 4.682392, 1088
mono, 4.763220, 1088
sliced, 5.149951, 1088
SQ, 5.038857, 1088
HAT, 4.941845, 1088
MSarray_2, 5.414994, 1088
MSarray_3, 5.505321, 1088
MSarray_4, 5.411108, 1088
base, 4.754118, 1104
mono, 4.818725, 1104
sliced, 5.210011, 1104
SQ, 5.128783, 1104
HAT, 5.032101, 1104
MSarray_2, 5.445738, 1104
MSarray_3, 5.546297, 1104
MSarray_4, 5.471285, 1104
base, 4.777883, 1120
mono, 4.834480, 1120
sliced, 5.211014, 1120
SQ, 5.121118, 1120
HAT, 5.028961, 1120
MSarray_2, 5.431004, 1120
MSarray_3, 5.556304, 1120
MSarray_4, 5.482227, 1120
base, 4.892266, 1136
mono, 4.943512, 1136
sliced, 5.335190, 1136
SQ, 5.244119, 1136
HAT, 5.104262, 1136
MSarray_2, 5.527430, 1136
MSarray_3, 5.646122, 1136
MSarray_4, 5.568252, 1136
base, 4.916038, 1152
mono, 4.959637, 1152
sliced, 5.393415, 1152
SQ, 5.280220, 1152
HAT, 5.185408, 1152
MSarray_2, 5.592424, 1152
MSarray_3, 5.593042, 1152
MSarray_4, 5.657518, 1152
base, 5.010695, 1168
mono, 5.058772, 1168
sliced, 5.453918, 1168
SQ, 5.343086, 1168
HAT, 5.272260, 1168
MSarray_2, 5.670061, 1168
MSarray_3, 5.741395, 1168
MSarray_4, 5.677625, 1168
base, 5.010202, 1184
mono, 5.090085, 1184
sliced, 5.480052, 1184
SQ, 5.336208, 1184
HAT, 5.240809, 1184
MSarray_2, 5.667988, 1184
MSarray_3, 5.736752, 1184
MSarray_4, 5.682830, 1184
base, 5.090065, 1200
mono, 5.173240, 1200
sliced, 5.551867, 1200
SQ, 5.464859, 1200
HAT, 5.363981, 1200
MSarray_2, 5.740405, 1200
MSarray_3, 5.839972, 1200
MSarray_4, 5.698800, 1200
base, 4.924425, 1216
mono, 5.214312, 1216
sliced, 5.606579, 1216
SQ, 5.516323, 1216
HAT, 5.473443, 1216
MSarray_2, 5.834185, 1216
MSarray_3, 5.912856, 1216
MSarray_4, 5.856731, 1216
base, 5.193690, 1232
mono, 5.269672, 1232
sliced, 5.630226, 1232
SQ, 5.528732, 1232
HAT, 5.449874, 1232
MSarray_2, 5.825265, 1232
MSarray_3, 5.926422, 1232
MSarray_4, 5.849907, 1232
base, 5.233172, 1248
mono, 5.273207, 1248
sliced, 5.626026, 1248
SQ, 5.556970, 1248
HAT, 5.472585, 1248
MSarray_2, 5.878278, 1248
MSarray_3, 5.968595, 1248
MSarray_4, 5.850009, 1248
base, 5.293509, 1264
mono, 5.385351, 1264
sliced, 5.766417, 1264
SQ, 5.630054, 1264
HAT, 5.557786, 1264
MSarray_2, 5.939674, 1264
MSarray_3, 6.014552, 1264
MSarray_4, 5.951650, 1264
base, 5.323191, 1280
mono, 5.414055, 1280
sliced, 5.739397, 1280
SQ, 5.611910, 1280
HAT, 5.539954, 1280
MSarray_2, 5.902819, 1280
MSarray_3, 6.006425, 1280
MSarray_4, 5.928333, 1280
base, 5.414086, 1296
mono, 5.481993, 1296
sliced, 5.806386, 1296
SQ, 5.720728, 1296
HAT, 5.603471, 1296
MSarray_2, 5.967435, 1296
MSarray_3, 6.074581, 1296
MSarray_4, 6.007750, 1296
base, 5.444107, 1312
mono, 5.498432, 1312
sliced, 5.839878, 1312
SQ, 5.734743, 1312
HAT, 5.621137, 1312
MSarray_2, 6.004175, 1312
MSarray_3, 6.111811, 1312
MSarray_4, 6.006745, 1312
base, 5.529201, 1328
mono, 5.563161, 1328
sliced, 5.906693, 1328
SQ, 5.787597, 1328
HAT, 5.696237, 1328
MSarray_2, 6.062162, 1328
MSarray_3, 6.142155, 1328
MSarray_4, 6.088498, 1328
base, 5.520242, 1344
mono, 5.599823, 1344
sliced, 5.932462, 1344
SQ, 5.827359, 1344
HAT, 5.728560, 1344
MSarray_2, 6.115928, 1344
MSarray_3, 6.187552, 1344
MSarray_4, 6.146710, 1344
base, 5.587644, 1360
mono, 5.649188, 1360
sliced, 6.003204, 1360
SQ, 5.877594, 1360
HAT, 5.765041, 1360
MSarray_2, 6.143257, 1360
MSarray_3, 6.212929, 1360
MSarray_4, 6.168673, 1360
base, 5.623208, 1376
mono, 5.667944, 1376
sliced, 6.021604, 1376
SQ, 5.869184, 1376
HAT, 5.797708, 1376
MSarray_2, 6.146600, 1376
MSarray_3, 6.242870, 1376
MSarray_4, 6.145601, 1376
base, 5.676507, 1392
mono, 5.704824, 1392
sliced, 6.072380, 1392
SQ, 5.954125, 1392
HAT, 5.878829, 1392
MSarray_2, 6.211328, 1392
MSarray_3, 6.308931, 1392
MSarray_4, 6.258145, 1392
base, 5.693797, 1408
mono, 5.755398, 1408
sliced, 6.092264, 1408
SQ, 5.966495, 1408
HAT, 5.896350, 1408
MSarray_2, 6.238779, 1408
MSarray_3, 6.342033, 1408
MSarray_4, 6.286157, 1408
base, 5.772155, 1424
mono, 5.829987, 1424
sliced, 6.186703, 1424
SQ, 6.057401, 1424
HAT, 5.964799, 1424
MSarray_2, 6.290520, 1424
MSarray_3, 6.427588, 1424
MSarray_4, 6.429479, 1424
base, 5.793113, 1440
mono, 5.828635, 1440
sliced, 6.162012, 1440
SQ, 6.038349, 1440
HAT, 5.970249, 1440
MSarray_2, 6.310191, 1440
MSarray_3, 6.409735, 1440
MSarray_4, 6.309556, 1440
base, 5.858621, 1456
mono, 5.927379, 1456
sliced, 6.255029, 1456
SQ, 6.143881, 1456
HAT, 6.058588, 1456
MSarray_2, 6.387712, 1456
MSarray_3, 6.466758, 1456
MSarray_4, 6.437184, 1456
base, 5.914291, 1472
mono, 5.970016, 1472
sliced, 6.324894, 1472
SQ, 6.184829, 1472
HAT, 6.091080, 1472
MSarray_2, 6.436079, 1472
MSarray_3, 6.522300, 1472
MSarray_4, 6.484087, 1472
base, 5.987095, 1488
mono, 6.018608, 1488
sliced, 6.345980, 1488
SQ, 6.205591, 1488
HAT, 6.127982, 1488
MSarray_2, 6.453365, 1488
MSarray_3, 6.559833, 1488
MSarray_4, 6.482945, 1488
base, 5.991622, 1504
mono, 6.029989, 1504
sliced, 6.404235, 1504
SQ, 6.232352, 1504
HAT, 6.179209, 1504
MSarray_2, 6.458600, 1504
MSarray_3, 6.582592, 1504
MSarray_4, 6.515886, 1504
base, 6.100376, 1520
mono, 6.167659, 1520
sliced, 6.481944, 1520
SQ, 6.354891, 1520
HAT, 6.270694, 1520
MSarray_2, 6.581589, 1520
MSarray_3, 6.662615, 1520
MSarray_4, 6.619761, 1520
base, 6.115745, 1536
mono, 6.094626, 1536
sliced, 6.537576, 1536
SQ, 6.360149, 1536
HAT, 6.263872, 1536
MSarray_2, 6.590718, 1536
MSarray_3, 6.672624, 1536
MSarray_4, 6.659525, 1536
base, 6.205840, 1552
mono, 6.217519, 1552
sliced, 6.629851, 1552
SQ, 6.483667, 1552
HAT, 6.374188, 1552
MSarray_2, 6.687114, 1552
MSarray_3, 6.765974, 1552
MSarray_4, 6.718352, 1552
base, 6.223625, 1568
mono, 6.261850, 1568
sliced, 6.675642, 1568
SQ, 6.525511, 1568
HAT, 6.426368, 1568
MSarray_2, 6.719590, 1568
MSarray_3, 6.803234, 1568
MSarray_4, 6.758481, 1568
base, 6.277384, 1584
mono, 6.345503, 1584
sliced, 6.734291, 1584
SQ, 6.610061, 1584
HAT, 6.500261, 1584
MSarray_2, 6.816003, 1584
MSarray_3, 6.911562, 1584
MSarray_4, 6.868505, 1584
base, 6.351391, 1600
mono, 6.403412, 1600
sliced, 6.804827, 1600
SQ, 6.669302, 1600
HAT, 6.553261, 1600
MSarray_2, 6.852514, 1600
MSarray_3, 6.983844, 1600
MSarray_4, 6.922078, 1600
base, 6.443940, 1616
mono, 6.466119, 1616
sliced, 6.840880, 1616
SQ, 6.710576, 1616
HAT, 6.609869, 1616
MSarray_2, 6.905623, 1616
MSarray_3, 7.052268, 1616
MSarray_4, 7.006789, 1616
base, 6.435904, 1632
mono, 6.481677, 1632
sliced, 6.912754, 1632
SQ, 6.765770, 1632
HAT, 6.638894, 1632
MSarray_2, 6.947501, 1632
MSarray_3, 7.048852, 1632
MSarray_4, 7.020734, 1632
base, 6.545641, 1648
mono, 6.565344, 1648
sliced, 6.956458, 1648
SQ, 6.821448, 1648
HAT, 6.714572, 1648
MSarray_2, 7.015096, 1648
MSarray_3, 7.141952, 1648
MSarray_4, 7.119068, 1648
base, 6.514867, 1664
mono, 6.558743, 1664
sliced, 6.964939, 1664
SQ, 6.913550, 1664
HAT, 6.723667, 1664
MSarray_2, 7.061023, 1664
MSarray_3, 7.109974, 1664
MSarray_4, 7.122404, 1664
base, 6.604812, 1680
mono, 6.659012, 1680
sliced, 7.035613, 1680
SQ, 6.927182, 1680
HAT, 6.804711, 1680
MSarray_2, 7.131579, 1680
MSarray_3, 7.259241, 1680
MSarray_4, 7.227510, 1680
base, 6.654846, 1696
mono, 6.684776, 1696
sliced, 7.084734, 1696
SQ, 6.938328, 1696
HAT, 6.806473, 1696
MSarray_2, 7.144110, 1696
MSarray_3, 7.251762, 1696
MSarray_4, 7.406418, 1696
base, 6.739703, 1712
mono, 6.761893, 1712
sliced, 7.154733, 1712
SQ, 7.033519, 1712
HAT, 6.908456, 1712
MSarray_2, 7.212040, 1712
MSarray_3, 7.345780, 1712
MSarray_4, 7.329268, 1712
base, 6.736992, 1728
mono, 6.797456, 1728
sliced, 7.283436, 1728
SQ, 7.092961, 1728
HAT, 6.956373, 1728
MSarray_2, 7.264332, 1728
MSarray_3, 7.388862, 1728
MSarray_4, 7.475096, 1728
base, 6.797819, 1744
mono, 6.823140, 1744
sliced, 7.234011, 1744
SQ, 7.074421, 1744
HAT, 6.979505, 1744
MSarray_2, 7.351308, 1744
MSarray_3, 7.430833, 1744
MSarray_4, 7.546495, 1744
base, 6.827644, 1760
mono, 6.877129, 1760
sliced, 7.275756, 1760
SQ, 7.141467, 1760
HAT, 7.025081, 1760
MSarray_2, 7.333271, 1760
MSarray_3, 7.474914, 1760
MSarray_4, 7.587995, 1760
base, 6.892638, 1776
mono, 6.962993, 1776
sliced, 7.373956, 1776
SQ, 7.229812, 1776
HAT, 7.123827, 1776
MSarray_2, 7.434445, 1776
MSarray_3, 7.565936, 1776
MSarray_4, 7.688365, 1776
base, 6.910957, 1792
mono, 6.962678, 1792
sliced, 7.358580, 1792
SQ, 7.213923, 1792
HAT, 7.126190, 1792
MSarray_2, 7.413347, 1792
MSarray_3, 7.560752, 1792
MSarray_4, 7.701496, 1792
base, 6.997177, 1808
mono, 7.035135, 1808
sliced, 7.413553, 1808
SQ, 7.306129, 1808
HAT, 7.190974, 1808
MSarray_2, 7.493412, 1808
MSarray_3, 7.623717, 1808
MSarray_4, 7.810316, 1808
base, 7.002048, 1824
mono, 7.084448, 1824
sliced, 7.506694, 1824
SQ, 7.347369, 1824
HAT, 7.209453, 1824
MSarray_2, 7.492562, 1824
MSarray_3, 7.655315, 1824
MSarray_4, 8.112407, 1824
base, 7.013456, 1840
mono, 7.084007, 1840
sliced, 7.494100, 1840
SQ, 7.369152, 1840
HAT, 7.271121, 1840
MSarray_2, 7.590418, 1840
MSarray_3, 7.716414, 1840
MSarray_4, 7.710568, 1840
base, 7.128331, 1856
mono, 7.192489, 1856
sliced, 7.570514, 1856
SQ, 7.444814, 1856
HAT, 7.324755, 1856
MSarray_2, 7.637173, 1856
MSarray_3, 7.776397, 1856
MSarray_4, 7.742891, 1856
base, 7.137910, 1872
mono, 7.239009, 1872
sliced, 7.654229, 1872
SQ, 7.598036, 1872
HAT, 7.469285, 1872
MSarray_2, 7.697490, 1872
MSarray_3, 7.810120, 1872
MSarray_4, 8.064837, 1872
