array_type,time,element_size
SQ, 2.694032, 1968
HAT, 2.620922, 1968
MSarray_2, 2.749542, 1968
MSarray_3, 2.850473, 1968
MSarray_4, 3.477123, 1968
base, 2.525376, 1984
mono, 2.592967, 1984
sliced, 2.631358, 1984
SQ, 2.649165, 1984
HAT, 2.613329, 1984
MSarray_2, 2.721860, 1984
MSarray_3, 2.822496, 1984
MSarray_4, 3.220665, 1984
base, 2.586552, 2000
mono, 2.636882, 2000
sliced, 2.717511, 2000
SQ, 2.680164, 2000
HAT, 2.662477, 2000
MSarray_2, 2.784995, 2000
MSarray_3, 2.836682, 2000
MSarray_4, 2.911679, 2000
base, 2.565755, 2016
mono, 2.646396, 2016
sliced, 2.664011, 2016
SQ, 2.699040, 2016
HAT, 2.665204, 2016
MSarray_2, 2.773616, 2016
MSarray_3, 2.874463, 2016
MSarray_4, 2.939590, 2016
base, 2.599390, 2032
mono, 2.669194, 2032
sliced, 2.708280, 2032
SQ, 2.720142, 2032
HAT, 2.717114, 2032
MSarray_2, 2.808659, 2032
MSarray_3, 2.883585, 2032
MSarray_4, 2.973765, 2032
base, 2.652793, 2048
mono, 2.670833, 2048
sliced, 2.718975, 2048
SQ, 2.726058, 2048
HAT, 2.707267, 2048
MSarray_2, 2.819641, 2048
MSarray_3, 2.938738, 2048
MSarray_4, 3.542854, 2048
base, 0.108205, 16
mono, 0.187277, 16
sliced, 0.216365, 16
SQ, 0.242508, 16
HAT, 0.218807, 16
MSarray_2, 0.327276, 16
MSarray_3, 0.347586, 16
MSarray_4, 0.325384, 16
base, 0.111458, 32
mono, 0.191367, 32
sliced, 0.214759, 32
SQ, 0.249352, 32
HAT, 0.226089, 32
MSarray_2, 0.335841, 32
MSarray_3, 0.353591, 32
MSarray_4, 0.333182, 32
base, 0.132134, 48
mono, 0.201041, 48
sliced, 0.230621, 48
SQ, 0.259848, 48
HAT, 0.234687, 48
MSarray_2, 0.347308, 48
MSarray_3, 0.374073, 48
MSarray_4, 0.345716, 48
base, 0.148724, 64
mono, 0.212864, 64
sliced, 0.242633, 64
SQ, 0.272101, 64
HAT, 0.252100, 64
MSarray_2, 0.364283, 64
MSarray_3, 0.388354, 64
MSarray_4, 0.363162, 64
base, 0.165698, 80
mono, 0.236944, 80
sliced, 0.274682, 80
SQ, 0.296140, 80
HAT, 0.277606, 80
MSarray_2, 0.390741, 80
MSarray_3, 0.416640, 80
MSarray_4, 0.391475, 80
base, 0.182131, 96
mono, 0.252629, 96
sliced, 0.287066, 96
SQ, 0.309384, 96
HAT, 0.296761, 96
MSarray_2, 0.418125, 96
MSarray_3, 0.445500, 96
MSarray_4, 0.420839, 96
base, 0.195469, 112
mono, 0.266842, 112
sliced, 0.301667, 112
SQ, 0.323078, 112
HAT, 0.309676, 112
MSarray_2, 0.460378, 112
MSarray_3, 0.489121, 112
MSarray_4, 0.462521, 112
base, 0.208625, 128
mono, 0.283883, 128
sliced, 0.317380, 128
SQ, 0.337973, 128
HAT, 0.326659, 128
MSarray_2, 0.480179, 128
MSarray_3, 0.518899, 128
MSarray_4, 0.485581, 128
base, 0.225362, 144
mono, 0.293394, 144
sliced, 0.328365, 144
SQ, 0.350588, 144
HAT, 0.335659, 144
MSarray_2, 0.498369, 144
MSarray_3, 0.532899, 144
MSarray_4, 0.502362, 144
base, 0.245718, 160
mono, 0.313350, 160
sliced, 0.348992, 160
SQ, 0.369868, 160
HAT, 0.358111, 160
MSarray_2, 0.520821, 160
MSarray_3, 0.558240, 160
MSarray_4, 0.525128, 160
base, 0.264333, 176
mono, 0.327236, 176
sliced, 0.362656, 176
SQ, 0.385399, 176
HAT, 0.368445, 176
MSarray_2, 0.534351, 176
MSarray_3, 0.575361, 176
MSarray_4, 0.541072, 176
base, 0.280613, 192
mono, 0.344374, 192
sliced, 0.377066, 192
SQ, 0.402586, 192
HAT, 0.383662, 192
MSarray_2, 0.559491, 192
MSarray_3, 0.595052, 192
MSarray_4, 0.565589, 192
base, 0.294430, 208
mono, 0.357326, 208
sliced, 0.391202, 208
SQ, 0.419081, 208
HAT, 0.400753, 208
MSarray_2, 0.574744, 208
MSarray_3, 0.616941, 208
MSarray_4, 0.581815, 208
base, 0.317440, 224
mono, 0.376799, 224
sliced, 0.409847, 224
SQ, 0.439223, 224
HAT, 0.418343, 224
MSarray_2, 0.596032, 224
MSarray_3, 0.641799, 224
MSarray_4, 0.602568, 224
base, 0.328584, 240
mono, 0.389043, 240
sliced, 0.422860, 240
SQ, 0.452171, 240
HAT, 0.430617, 240
MSarray_2, 0.610028, 240
MSarray_3, 0.655947, 240
MSarray_4, 0.618072, 240
base, 0.342500, 256
mono, 0.409583, 256
sliced, 0.442139, 256
SQ, 0.468740, 256
HAT, 0.447918, 256
MSarray_2, 0.627428, 256
MSarray_3, 0.671916, 256
MSarray_4, 0.633761, 256
base, 0.426052, 272
mono, 0.507828, 272
sliced, 0.542527, 272
SQ, 0.570294, 272
HAT, 0.546446, 272
MSarray_2, 0.666205, 272
MSarray_3, 0.704582, 272
MSarray_4, 0.675853, 272
base, 0.436940, 288
mono, 0.512062, 288
sliced, 0.552607, 288
SQ, 0.570997, 288
HAT, 0.547352, 288
MSarray_2, 0.670621, 288
MSarray_3, 0.708663, 288
MSarray_4, 0.677918, 288
base, 0.453026, 304
mono, 0.536377, 304
sliced, 0.572259, 304
SQ, 0.600375, 304
HAT, 0.577251, 304
MSarray_2, 0.696280, 304
MSarray_3, 0.736951, 304
MSarray_4, 0.703957, 304
base, 0.465156, 320
mono, 0.540611, 320
sliced, 0.582775, 320
SQ, 0.601416, 320
HAT, 0.578900, 320
MSarray_2, 0.699048, 320
MSarray_3, 0.738950, 320
MSarray_4, 0.708638, 320
base, 0.483890, 336
mono, 0.566044, 336
sliced, 0.605728, 336
SQ, 0.632244, 336
HAT, 0.610974, 336
MSarray_2, 0.728623, 336
MSarray_3, 0.766061, 336
MSarray_4, 0.737096, 336
base, 0.497125, 352
mono, 0.571975, 352
sliced, 0.615045, 352
SQ, 0.632708, 352
HAT, 0.615788, 352
MSarray_2, 0.734291, 352
MSarray_3, 0.773780, 352
MSarray_4, 0.742863, 352
base, 0.517402, 368
mono, 0.599925, 368
sliced, 0.639515, 368
SQ, 0.664501, 368
HAT, 0.646720, 368
MSarray_2, 0.762492, 368
MSarray_3, 0.802107, 368
MSarray_4, 0.773013, 368
base, 0.537073, 384
mono, 0.610480, 384
sliced, 0.656404, 384
SQ, 0.670027, 384
HAT, 0.651812, 384
MSarray_2, 0.927961, 384
MSarray_3, 0.810407, 384
MSarray_4, 0.782026, 384
base, 0.556881, 400
mono, 0.637540, 400
sliced, 0.677427, 400
SQ, 0.704316, 400
HAT, 0.686440, 400
MSarray_2, 0.804047, 400
MSarray_3, 0.845087, 400
MSarray_4, 0.812709, 400
base, 0.567734, 416
mono, 0.641558, 416
sliced, 0.685033, 416
SQ, 0.702007, 416
HAT, 0.685082, 416
MSarray_2, 0.808338, 416
MSarray_3, 0.843601, 416
MSarray_4, 0.823160, 416
base, 0.587040, 432
mono, 0.668149, 432
sliced, 0.711920, 432
SQ, 0.733250, 432
HAT, 0.720099, 432
MSarray_2, 0.839445, 432
MSarray_3, 0.874342, 432
MSarray_4, 0.853452, 432
base, 0.601586, 448
mono, 0.675290, 448
sliced, 0.719725, 448
SQ, 0.733721, 448
HAT, 0.717004, 448
MSarray_2, 0.848886, 448
MSarray_3, 0.881173, 448
MSarray_4, 0.862811, 448
base, 0.620111, 464
mono, 0.701984, 464
sliced, 0.743111, 464
SQ, 0.768656, 464
HAT, 0.753013, 464
MSarray_2, 0.874790, 464
MSarray_3, 0.910149, 464
MSarray_4, 0.894373, 464
base, 0.635431, 480
mono, 0.715294, 480
sliced, 0.745803, 480
SQ, 0.773335, 480
HAT, 0.760878, 480
MSarray_2, 0.888424, 480
MSarray_3, 0.923501, 480
MSarray_4, 0.908442, 480
base, 0.658748, 496
mono, 0.739359, 496
sliced, 0.782022, 496
SQ, 0.799954, 496
HAT, 0.788919, 496
MSarray_2, 0.910413, 496
MSarray_3, 0.950396, 496
MSarray_4, 0.932553, 496
base, 0.675759, 512
mono, 0.746332, 512
sliced, 0.787127, 512
SQ, 0.795937, 512
HAT, 0.788387, 512
MSarray_2, 0.918286, 512
MSarray_3, 0.957289, 512
MSarray_4, 0.945088, 512
base, 0.694024, 528
mono, 0.772371, 528
sliced, 0.812755, 528
SQ, 0.839847, 528
HAT, 0.825552, 528
MSarray_2, 0.950142, 528
MSarray_3, 0.993371, 528
MSarray_4, 0.980633, 528
base, 0.710435, 544
mono, 0.786983, 544
sliced, 0.814981, 544
SQ, 0.845957, 544
HAT, 0.828969, 544
MSarray_2, 0.964825, 544
MSarray_3, 1.010065, 544
MSarray_4, 0.987528, 544
base, 0.731663, 560
mono, 0.808469, 560
sliced, 0.849682, 560
SQ, 0.872298, 560
HAT, 0.858943, 560
MSarray_2, 0.986569, 560
MSarray_3, 1.033836, 560
MSarray_4, 1.012821, 560
base, 0.746028, 576
mono, 0.823507, 576
sliced, 0.851212, 576
SQ, 0.881787, 576
HAT, 0.866143, 576
MSarray_2, 1.002453, 576
MSarray_3, 1.052088, 576
MSarray_4, 1.029155, 576
base, 0.798811, 592
mono, 0.842297, 592
sliced, 1.013367, 592
SQ, 0.918042, 592
HAT, 0.895776, 592
MSarray_2, 1.027892, 592
MSarray_3, 1.074429, 592
MSarray_4, 1.054605, 592
base, 0.784385, 608
mono, 0.861362, 608
sliced, 0.891777, 608
SQ, 0.922534, 608
HAT, 0.904938, 608
MSarray_2, 1.039745, 608
MSarray_3, 1.091521, 608
MSarray_4, 1.077812, 608
base, 0.804959, 624
mono, 0.881880, 624
sliced, 0.923202, 624
SQ, 0.947255, 624
HAT, 0.933238, 624
MSarray_2, 1.062263, 624
MSarray_3, 1.113237, 624
MSarray_4, 1.087592, 624
base, 0.812319, 640
mono, 0.891589, 640
sliced, 0.934175, 640
SQ, 0.950094, 640
HAT, 0.935931, 640
MSarray_2, 1.072537, 640
MSarray_3, 1.121168, 640
MSarray_4, 1.098059, 640
base, 0.856143, 656
mono, 0.921252, 656
sliced, 0.960400, 656
SQ, 0.988177, 656
HAT, 0.979944, 656
MSarray_2, 1.101184, 656
MSarray_3, 1.149291, 656
MSarray_4, 1.133558, 656
base, 0.854539, 672
mono, 0.929983, 672
sliced, 0.977773, 672
SQ, 0.992214, 672
HAT, 0.970432, 672
MSarray_2, 1.108116, 672
MSarray_3, 1.160859, 672
MSarray_4, 1.140920, 672
base, 0.890988, 688
mono, 0.965440, 688
sliced, 1.001686, 688
SQ, 1.027825, 688
HAT, 1.007888, 688
MSarray_2, 1.140945, 688
MSarray_3, 1.196889, 688
MSarray_4, 1.170589, 688
base, 0.896149, 704
mono, 0.963191, 704
sliced, 1.019827, 704
SQ, 1.023569, 704
HAT, 1.009565, 704
MSarray_2, 1.141394, 704
MSarray_3, 1.198641, 704
MSarray_4, 1.180675, 704
base, 0.926464, 720
mono, 0.994631, 720
sliced, 1.047866, 720
SQ, 1.063472, 720
HAT, 1.041697, 720
MSarray_2, 1.177285, 720
MSarray_3, 1.227542, 720
MSarray_4, 1.206468, 720
base, 0.946966, 736
mono, 1.000863, 736
sliced, 1.039580, 736
SQ, 1.060256, 736
HAT, 1.037288, 736
MSarray_2, 1.178616, 736
MSarray_3, 1.232063, 736
MSarray_4, 1.209780, 736
base, 0.964588, 752
mono, 1.039381, 752
sliced, 1.067142, 752
SQ, 1.096306, 752
HAT, 1.079303, 752
MSarray_2, 1.233538, 752
MSarray_3, 1.262782, 752
MSarray_4, 1.244642, 752
base, 0.983568, 768
mono, 1.052903, 768
sliced, 1.087496, 768
SQ, 1.103770, 768
HAT, 1.083960, 768
MSarray_2, 1.225436, 768
MSarray_3, 1.277600, 768
MSarray_4, 1.258512, 768
base, 1.010948, 784
mono, 1.078446, 784
sliced, 1.111029, 784
SQ, 1.141855, 784
HAT, 1.121700, 784
MSarray_2, 1.243098, 784
MSarray_3, 1.301739, 784
MSarray_4, 1.285743, 784
base, 1.020738, 800
mono, 1.087369, 800
sliced, 1.128302, 800
SQ, 1.137939, 800
HAT, 1.120770, 800
MSarray_2, 1.253010, 800
MSarray_3, 1.321607, 800
MSarray_4, 1.290841, 800
base, 1.467852, 816
mono, 1.121112, 816
sliced, 1.149385, 816
SQ, 1.186303, 816
HAT, 1.170340, 816
MSarray_2, 1.289064, 816
MSarray_3, 1.355395, 816
MSarray_4, 1.332952, 816
base, 1.062193, 832
mono, 1.129337, 832
sliced, 1.176817, 832
SQ, 1.175667, 832
HAT, 1.174415, 832
MSarray_2, 1.301194, 832
MSarray_3, 1.355172, 832
MSarray_4, 1.341734, 832
base, 1.096576, 848
mono, 1.151307, 848
sliced, 1.206590, 848
SQ, 1.222320, 848
HAT, 1.202687, 848
MSarray_2, 1.330497, 848
MSarray_3, 1.386909, 848
MSarray_4, 1.368641, 848
base, 1.105396, 864
mono, 1.163598, 864
sliced, 1.211084, 864
SQ, 1.217982, 864
HAT, 1.199647, 864
MSarray_2, 1.332615, 864
MSarray_3, 1.403222, 864
MSarray_4, 1.380158, 864
base, 1.140650, 880
mono, 1.194355, 880
sliced, 1.242848, 880
SQ, 1.254549, 880
HAT, 1.248585, 880
MSarray_2, 1.369290, 880
MSarray_3, 1.426580, 880
MSarray_4, 1.408294, 880
base, 1.143481, 896
mono, 1.212923, 896
sliced, 1.246346, 896
SQ, 1.257750, 896
HAT, 1.259262, 896
MSarray_2, 1.369586, 896
MSarray_3, 1.436411, 896
MSarray_4, 1.424803, 896
base, 1.169919, 912
mono, 1.229017, 912
sliced, 1.265805, 912
SQ, 1.293190, 912
HAT, 1.283809, 912
MSarray_2, 1.401574, 912
MSarray_3, 1.468591, 912
MSarray_4, 1.456008, 912
base, 1.180164, 928
mono, 1.239335, 928
sliced, 1.283664, 928
SQ, 1.308106, 928
HAT, 1.277401, 928
MSarray_2, 1.414574, 928
MSarray_3, 1.473145, 928
MSarray_4, 1.461871, 928
base, 1.212426, 944
mono, 1.282551, 944
sliced, 1.326328, 944
SQ, 1.337360, 944
HAT, 1.334131, 944
MSarray_2, 1.442980, 944
MSarray_3, 1.503682, 944
MSarray_4, 1.492937, 944
base, 1.236896, 960
mono, 1.284430, 960
sliced, 1.368661, 960
SQ, 1.326499, 960
HAT, 1.320899, 960
MSarray_2, 1.477849, 960
MSarray_3, 1.512877, 960
MSarray_4, 1.502137, 960
base, 1.257128, 976
mono, 1.315489, 976
sliced, 1.349675, 976
SQ, 1.365602, 976
HAT, 1.362847, 976
MSarray_2, 1.476336, 976
MSarray_3, 1.545057, 976
MSarray_4, 1.532969, 976
base, 1.269092, 992
mono, 1.336305, 992
sliced, 1.357987, 992
SQ, 1.383334, 992
HAT, 1.363344, 992
MSarray_2, 1.479801, 992
MSarray_3, 1.544487, 992
MSarray_4, 1.544576, 992
base, 1.297356, 1008
mono, 1.372710, 1008
sliced, 1.392497, 1008
SQ, 1.423124, 1008
HAT, 1.410124, 1008
MSarray_2, 1.520885, 1008
MSarray_3, 1.581920, 1008
MSarray_4, 1.575860, 1008
base, 1.311160, 1024
mono, 1.393881, 1024
sliced, 1.403918, 1024
SQ, 1.411144, 1024
HAT, 1.395950, 1024
MSarray_2, 1.525652, 1024
MSarray_3, 1.586936, 1024
MSarray_4, 1.583441, 1024
base, 1.333600, 1040
mono, 1.418464, 1040
sliced, 1.444205, 1040
SQ, 1.466626, 1040
HAT, 1.445606, 1040
MSarray_2, 1.562349, 1040
MSarray_3, 1.655902, 1040
MSarray_4, 1.619809, 1040
base, 1.374495, 1056
mono, 1.423604, 1056
sliced, 1.449717, 1056
SQ, 1.467663, 1056
HAT, 1.442207, 1056
MSarray_2, 1.562692, 1056
MSarray_3, 1.628191, 1056
MSarray_4, 1.621650, 1056
base, 1.388002, 1072
mono, 1.438450, 1072
sliced, 1.483509, 1072
SQ, 1.499487, 1072
HAT, 1.490384, 1072
MSarray_2, 1.604170, 1072
MSarray_3, 1.658759, 1072
MSarray_4, 1.652784, 1072
base, 1.402830, 1088
mono, 1.447394, 1088
sliced, 1.474341, 1088
SQ, 1.643491, 1088
HAT, 1.487300, 1088
MSarray_2, 1.605264, 1088
MSarray_3, 1.669538, 1088
MSarray_4, 1.669066, 1088
base, 1.416471, 1104
mono, 1.474876, 1104
sliced, 1.517981, 1104
SQ, 1.548905, 1104
HAT, 1.526390, 1104
MSarray_2, 1.639123, 1104
MSarray_3, 1.707794, 1104
MSarray_4, 1.701737, 1104
base, 1.431712, 1120
mono, 1.482859, 1120
sliced, 1.534131, 1120
SQ, 1.546323, 1120
HAT, 1.525530, 1120
MSarray_2, 1.675825, 1120
MSarray_3, 1.713206, 1120
MSarray_4, 1.707781, 1120
base, 1.454610, 1136
mono, 1.515954, 1136
sliced, 1.548222, 1136
SQ, 1.592237, 1136
HAT, 1.569498, 1136
MSarray_2, 1.679934, 1136
MSarray_3, 1.755724, 1136
MSarray_4, 1.757163, 1136
base, 1.467346, 1152
mono, 1.540527, 1152
sliced, 1.566908, 1152
SQ, 1.578998, 1152
HAT, 1.571489, 1152
MSarray_2, 1.692664, 1152
MSarray_3, 1.902931, 1152
MSarray_4, 1.753106, 1152
base, 1.503791, 1168
mono, 1.580206, 1168
sliced, 1.635893, 1168
SQ, 1.632454, 1168
HAT, 1.613188, 1168
MSarray_2, 1.735784, 1168
MSarray_3, 1.795126, 1168
MSarray_4, 1.798896, 1168
base, 1.510840, 1184
mono, 1.589134, 1184
sliced, 1.623533, 1184
SQ, 1.644743, 1184
HAT, 1.618943, 1184
MSarray_2, 1.735805, 1184
MSarray_3, 1.806474, 1184
MSarray_4, 1.808946, 1184
base, 1.545248, 1200
mono, 1.627617, 1200
sliced, 1.651169, 1200
SQ, 1.673611, 1200
HAT, 1.662528, 1200
MSarray_2, 1.772977, 1200
MSarray_3, 1.842914, 1200
MSarray_4, 1.844650, 1200
base, 1.558321, 1216
mono, 1.614225, 1216
sliced, 1.665297, 1216
SQ, 1.666219, 1216
HAT, 1.651604, 1216
MSarray_2, 1.784149, 1216
MSarray_3, 1.855025, 1216
MSarray_4, 1.871743, 1216
base, 1.590105, 1232
mono, 1.673698, 1232
sliced, 1.699495, 1232
SQ, 1.706793, 1232
HAT, 1.703708, 1232
MSarray_2, 1.810578, 1232
MSarray_3, 1.888775, 1232
MSarray_4, 1.882675, 1232
base, 1.601613, 1248
mono, 1.675553, 1248
sliced, 1.734021, 1248
SQ, 1.721912, 1248
HAT, 1.710442, 1248
MSarray_2, 1.824790, 1248
MSarray_3, 1.893737, 1248
MSarray_4, 1.902660, 1248
base, 1.636659, 1264
mono, 1.711024, 1264
sliced, 1.735363, 1264
SQ, 1.770780, 1264
HAT, 1.742888, 1264
MSarray_2, 1.855623, 1264
MSarray_3, 1.927001, 1264
MSarray_4, 1.931116, 1264
base, 1.645208, 1280
mono, 1.718354, 1280
sliced, 1.754064, 1280
SQ, 1.773730, 1280
HAT, 1.741628, 1280
MSarray_2, 1.866516, 1280
MSarray_3, 1.941848, 1280
MSarray_4, 1.949954, 1280
base, 1.714736, 1296
mono, 1.731690, 1296
sliced, 1.808073, 1296
SQ, 1.803231, 1296
HAT, 1.790178, 1296
MSarray_2, 1.891024, 1296
MSarray_3, 1.969496, 1296
MSarray_4, 1.976359, 1296
base, 1.711237, 1312
mono, 1.754425, 1312
sliced, 1.787260, 1312
SQ, 1.813295, 1312
HAT, 1.779551, 1312
MSarray_2, 1.906751, 1312
MSarray_3, 1.971177, 1312
MSarray_4, 1.987592, 1312
base, 1.719487, 1328
mono, 1.792623, 1328
sliced, 1.826295, 1328
SQ, 1.841693, 1328
HAT, 1.824314, 1328
MSarray_2, 1.939068, 1328
MSarray_3, 2.011193, 1328
MSarray_4, 2.017045, 1328
base, 1.725127, 1344
mono, 1.828259, 1344
sliced, 1.823399, 1344
SQ, 1.845601, 1344
HAT, 1.817448, 1344
MSarray_2, 1.945040, 1344
MSarray_3, 2.019270, 1344
MSarray_4, 2.023999, 1344
base, 1.757391, 1360
mono, 1.839998, 1360
sliced, 1.870701, 1360
SQ, 1.895933, 1360
HAT, 1.866031, 1360
MSarray_2, 1.980282, 1360
MSarray_3, 2.068606, 1360
MSarray_4, 2.066903, 1360
base, 1.763820, 1376
mono, 1.837822, 1376
sliced, 1.873393, 1376
SQ, 1.890030, 1376
HAT, 1.867020, 1376
MSarray_2, 1.986626, 1376
MSarray_3, 2.059037, 1376
MSarray_4, 2.071854, 1376
base, 1.792451, 1392
mono, 1.864078, 1392
sliced, 1.897318, 1392
SQ, 1.917394, 1392
HAT, 1.900839, 1392
MSarray_2, 2.020935, 1392
MSarray_3, 2.092281, 1392
MSarray_4, 2.107420, 1392
base, 1.813801, 1408
mono, 1.875227, 1408
sliced, 1.905413, 1408
SQ, 1.920995, 1408
HAT, 1.907723, 1408
MSarray_2, 2.020283, 1408
MSarray_3, 2.097830, 1408
MSarray_4, 2.094060, 1408
base, 1.834610, 1424
mono, 1.914999, 1424
sliced, 1.937665, 1424
SQ, 1.967935, 1424
HAT, 1.945891, 1424
MSarray_2, 2.054851, 1424
MSarray_3, 2.135241, 1424
MSarray_4, 2.144233, 1424
base, 1.843963, 1440
mono, 1.905387, 1440
sliced, 1.932057, 1440
SQ, 1.969511, 1440
HAT, 1.938020, 1440
MSarray_2, 2.061741, 1440
MSarray_3, 2.129929, 1440
MSarray_4, 2.148768, 1440
base, 1.896113, 1456
mono, 1.956455, 1456
sliced, 1.982336, 1456
SQ, 1.994427, 1456
HAT, 1.973497, 1456
MSarray_2, 2.091176, 1456
MSarray_3, 2.164927, 1456
MSarray_4, 2.174820, 1456
base, 1.888344, 1472
mono, 1.984094, 1472
sliced, 1.989586, 1472
SQ, 2.005364, 1472
HAT, 1.980837, 1472
MSarray_2, 2.107229, 1472
MSarray_3, 2.171724, 1472
MSarray_4, 2.212629, 1472
base, 1.913773, 1488
mono, 2.002319, 1488
sliced, 2.023078, 1488
SQ, 2.048988, 1488
HAT, 2.012926, 1488
MSarray_2, 2.132481, 1488
MSarray_3, 2.215403, 1488
MSarray_4, 2.227535, 1488
base, 1.931075, 1504
mono, 2.001308, 1504
sliced, 2.041465, 1504
SQ, 2.047930, 1504
HAT, 2.024903, 1504
MSarray_2, 2.140809, 1504
MSarray_3, 2.219480, 1504
MSarray_4, 2.233642, 1504
base, 1.965404, 1520
mono, 2.032388, 1520
sliced, 2.097078, 1520
SQ, 2.084737, 1520
HAT, 2.073901, 1520
MSarray_2, 2.162211, 1520
MSarray_3, 2.257002, 1520
MSarray_4, 2.272427, 1520
base, 1.967013, 1536
mono, 2.040947, 1536
sliced, 2.068396, 1536
SQ, 2.076998, 1536
HAT, 2.064713, 1536
MSarray_2, 2.177101, 1536
MSarray_3, 2.259758, 1536
MSarray_4, 2.295571, 1536
base, 2.001786, 1552
mono, 2.083443, 1552
sliced, 2.111189, 1552
SQ, 2.186458, 1552
HAT, 2.111871, 1552
MSarray_2, 2.223760, 1552
MSarray_3, 2.281542, 1552
MSarray_4, 2.341352, 1552
base, 2.046185, 1568
mono, 2.088591, 1568
sliced, 2.128548, 1568
SQ, 2.134391, 1568
HAT, 2.102412, 1568
MSarray_2, 2.211611, 1568
MSarray_3, 2.293384, 1568
MSarray_4, 2.344431, 1568
base, 2.069919, 1584
mono, 2.127342, 1584
sliced, 2.149876, 1584
SQ, 2.174691, 1584
HAT, 2.166067, 1584
MSarray_2, 2.255596, 1584
MSarray_3, 2.348554, 1584
MSarray_4, 2.371548, 1584
base, 2.060475, 1600
mono, 2.127228, 1600
sliced, 2.183410, 1600
SQ, 2.179320, 1600
HAT, 2.148341, 1600
MSarray_2, 2.253461, 1600
MSarray_3, 2.371327, 1600
MSarray_4, 2.389322, 1600
base, 2.210619, 1616
mono, 2.309003, 1616
sliced, 2.348547, 1616
SQ, 2.225215, 1616
HAT, 2.162624, 1616
MSarray_2, 2.288146, 1616
MSarray_3, 2.374487, 1616
MSarray_4, 2.425539, 1616
base, 2.125950, 1632
mono, 2.182740, 1632
sliced, 2.204416, 1632
SQ, 2.220654, 1632
HAT, 2.191287, 1632
MSarray_2, 2.306728, 1632
MSarray_3, 2.384297, 1632
MSarray_4, 2.418383, 1632
base, 2.137600, 1648
mono, 2.211518, 1648
sliced, 2.228115, 1648
SQ, 2.259998, 1648
HAT, 2.227321, 1648
MSarray_2, 2.328512, 1648
MSarray_3, 2.417816, 1648
MSarray_4, 2.453978, 1648
base, 2.144116, 1664
mono, 2.212986, 1664
sliced, 2.238291, 1664
SQ, 2.249490, 1664
HAT, 2.231590, 1664
MSarray_2, 2.336046, 1664
MSarray_3, 2.448900, 1664
MSarray_4, 2.469389, 1664
base, 2.177756, 1680
mono, 2.251035, 1680
sliced, 2.261121, 1680
SQ, 2.299783, 1680
HAT, 2.265961, 1680
MSarray_2, 2.395222, 1680
MSarray_3, 2.458182, 1680
MSarray_4, 2.524365, 1680
base, 2.176588, 1696
mono, 2.252838, 1696
sliced, 2.290000, 1696
SQ, 2.296078, 1696
HAT, 2.270040, 1696
MSarray_2, 2.380763, 1696
MSarray_3, 2.469525, 1696
MSarray_4, 2.507564, 1696
base, 2.215613, 1712
mono, 2.270017, 1712
sliced, 2.302033, 1712
SQ, 2.328067, 1712
HAT, 2.308895, 1712
MSarray_2, 2.410174, 1712
MSarray_3, 2.503596, 1712
MSarray_4, 2.545895, 1712
base, 2.225864, 1728
mono, 2.299749, 1728
sliced, 2.330728, 1728
SQ, 2.358441, 1728
HAT, 2.305214, 1728
MSarray_2, 2.411386, 1728
MSarray_3, 2.498645, 1728
MSarray_4, 2.571462, 1728
base, 2.253702, 1744
mono, 2.323379, 1744
sliced, 2.355709, 1744
SQ, 2.369900, 1744
HAT, 2.344096, 1744
MSarray_2, 2.441562, 1744
MSarray_3, 2.524357, 1744
MSarray_4, 2.596977, 1744
base, 2.258610, 1760
mono, 2.329260, 1760
sliced, 2.378033, 1760
SQ, 2.367539, 1760
HAT, 2.340636, 1760
MSarray_2, 2.457944, 1760
MSarray_3, 2.544933, 1760
MSarray_4, 2.630930, 1760
base, 2.289141, 1776
mono, 2.362534, 1776
sliced, 2.377353, 1776
SQ, 2.402437, 1776
HAT, 2.392988, 1776
MSarray_2, 2.475794, 1776
MSarray_3, 2.580138, 1776
MSarray_4, 2.645951, 1776
base, 2.306836, 1792
mono, 2.374192, 1792
sliced, 2.400536, 1792
SQ, 2.412042, 1792
HAT, 2.395138, 1792
MSarray_2, 2.495240, 1792
MSarray_3, 2.629439, 1792
MSarray_4, 2.653888, 1792
base, 2.327482, 1808
mono, 2.406751, 1808
sliced, 2.427426, 1808
SQ, 2.454632, 1808
HAT, 2.436017, 1808
MSarray_2, 2.530451, 1808
MSarray_3, 2.628618, 1808
MSarray_4, 2.749924, 1808
base, 2.355576, 1824
mono, 2.394504, 1824
sliced, 2.433540, 1824
SQ, 2.498170, 1824
HAT, 2.432668, 1824
MSarray_2, 2.529144, 1824
MSarray_3, 2.632054, 1824
MSarray_4, 2.761481, 1824
base, 2.367326, 1840
mono, 2.473385, 1840
sliced, 2.465368, 1840
SQ, 2.493835, 1840
HAT, 2.460878, 1840
MSarray_2, 2.563847, 1840
MSarray_3, 2.664677, 1840
MSarray_4, 2.821381, 1840
base, 2.386481, 1856
mono, 2.461971, 1856
sliced, 2.473687, 1856
SQ, 2.502904, 1856
HAT, 2.464587, 1856
MSarray_2, 2.580708, 1856
MSarray_3, 2.670042, 1856
MSarray_4, 2.814431, 1856
base, 2.403080, 1872
mono, 2.491171, 1872
sliced, 2.516532, 1872
SQ, 2.543344, 1872
HAT, 2.507695, 1872
MSarray_2, 2.600965, 1872
MSarray_3, 2.703859, 1872
MSarray_4, 3.172468, 1872
