array_type,time,element_size
MSarray_3, 0.576501, 1776
MSarray_4, 0.856443, 1776
geo, 0.308812, 1776
base, 0.193394, 1792
mono, 0.303650, 1792
sliced, 0.308924, 1792
SQ, 0.310067, 1792
HAT, 0.344911, 1792
MSarray_2, 0.451200, 1792
MSarray_3, 0.576331, 1792
MSarray_4, 0.871066, 1792
geo, 0.306069, 1792
base, 0.201029, 1808
mono, 0.303513, 1808
sliced, 0.306283, 1808
SQ, 0.300823, 1808
HAT, 0.349795, 1808
MSarray_2, 0.459522, 1808
MSarray_3, 0.558043, 1808
MSarray_4, 0.849982, 1808
geo, 0.313233, 1808
base, 0.199925, 1824
mono, 0.307250, 1824
sliced, 0.319699, 1824
SQ, 0.316494, 1824
HAT, 0.341752, 1824
MSarray_2, 0.459799, 1824
MSarray_3, 0.529495, 1824
MSarray_4, 0.876097, 1824
geo, 0.313170, 1824
base, 0.198383, 1840
mono, 0.316990, 1840
sliced, 0.323425, 1840
SQ, 0.316636, 1840
HAT, 0.354880, 1840
MSarray_2, 0.461021, 1840
MSarray_3, 0.550550, 1840
MSarray_4, 0.915704, 1840
geo, 0.322095, 1840
base, 0.208208, 1856
mono, 0.321633, 1856
sliced, 0.325911, 1856
SQ, 0.320076, 1856
HAT, 0.355489, 1856
MSarray_2, 0.461333, 1856
MSarray_3, 0.555786, 1856
MSarray_4, 0.878717, 1856
geo, 0.322894, 1856
base, 0.211538, 1872
mono, 0.316793, 1872
sliced, 0.331113, 1872
SQ, 0.323838, 1872
HAT, 0.363055, 1872
MSarray_2, 0.471240, 1872
MSarray_3, 0.538023, 1872
MSarray_4, 0.903597, 1872
geo, 0.323190, 1872
base, 0.211632, 1888
mono, 0.329997, 1888
sliced, 0.334599, 1888
SQ, 0.330341, 1888
HAT, 0.367201, 1888
MSarray_2, 0.470509, 1888
MSarray_3, 0.551076, 1888
MSarray_4, 0.899770, 1888
geo, 0.327079, 1888
base, 0.213985, 1904
mono, 0.324804, 1904
sliced, 0.333897, 1904
SQ, 0.329072, 1904
HAT, 0.366347, 1904
MSarray_2, 0.479725, 1904
MSarray_3, 0.556473, 1904
MSarray_4, 0.917373, 1904
geo, 0.336525, 1904
base, 0.223622, 1920
mono, 0.327573, 1920
sliced, 0.335671, 1920
SQ, 0.332375, 1920
HAT, 0.365490, 1920
MSarray_2, 0.475308, 1920
MSarray_3, 0.567358, 1920
MSarray_4, 0.907085, 1920
geo, 0.335616, 1920
base, 0.218630, 1936
mono, 0.335151, 1936
sliced, 0.341343, 1936
SQ, 0.338466, 1936
HAT, 0.376842, 1936
MSarray_2, 0.486520, 1936
MSarray_3, 0.633877, 1936
MSarray_4, 0.916627, 1936
geo, 0.336338, 1936
base, 0.223181, 1952
mono, 0.335406, 1952
sliced, 0.339740, 1952
SQ, 0.339401, 1952
HAT, 0.374520, 1952
MSarray_2, 0.489662, 1952
MSarray_3, 0.670435, 1952
MSarray_4, 0.940026, 1952
geo, 0.343048, 1952
base, 0.218529, 1968
mono, 0.339798, 1968
sliced, 0.344457, 1968
SQ, 0.345706, 1968
HAT, 0.383747, 1968
MSarray_2, 0.497953, 1968
MSarray_3, 0.638074, 1968
MSarray_4, 0.960757, 1968
geo, 0.341472, 1968
base, 0.224910, 1984
mono, 0.342893, 1984
sliced, 0.344363, 1984
SQ, 0.344527, 1984
HAT, 0.385095, 1984
MSarray_2, 0.496267, 1984
MSarray_3, 0.598654, 1984
MSarray_4, 0.958627, 1984
geo, 0.345006, 1984
base, 0.229216, 2000
mono, 0.345619, 2000
sliced, 0.353537, 2000
SQ, 0.348586, 2000
HAT, 0.393998, 2000
MSarray_2, 0.504297, 2000
MSarray_3, 0.684362, 2000
MSarray_4, 0.985526, 2000
geo, 0.344403, 2000
base, 0.231405, 2016
mono, 0.350439, 2016
sliced, 0.352730, 2016
SQ, 0.353719, 2016
HAT, 0.390947, 2016
MSarray_2, 0.511284, 2016
MSarray_3, 0.668142, 2016
MSarray_4, 0.994390, 2016
geo, 0.346726, 2016
base, 0.235858, 2032
mono, 0.351689, 2032
sliced, 0.364625, 2032
SQ, 0.353983, 2032
HAT, 0.391319, 2032
MSarray_2, 0.503752, 2032
MSarray_3, 0.658341, 2032
MSarray_4, 0.984856, 2032
geo, 0.348450, 2032
base, 0.222112, 2048
mono, 0.351988, 2048
sliced, 0.358962, 2048
SQ, 0.356789, 2048
HAT, 0.399499, 2048
MSarray_2, 0.510873, 2048
MSarray_3, 0.642357, 2048
MSarray_4, 1.031798, 2048
geo, 0.350227, 2048
base, 0.015593, 16
mono, 0.024306, 16
sliced, 0.028882, 16
SQ, 0.026293, 16
HAT, 0.027213, 16
MSarray_2, 0.032932, 16
MSarray_3, 0.032249, 16
MSarray_4, 0.024555, 16
geo, 0.024716, 16
base, 0.016851, 32
mono, 0.026033, 32
sliced, 0.022142, 32
SQ, 0.028233, 32
HAT, 0.022214, 32
MSarray_2, 0.041212, 32
MSarray_3, 0.024194, 32
MSarray_4, 0.042950, 32
geo, 0.027514, 32
base, 0.028026, 48
mono, 0.030445, 48
sliced, 0.037268, 48
SQ, 0.032694, 48
HAT, 0.036217, 48
MSarray_2, 0.044741, 48
MSarray_3, 0.042060, 48
MSarray_4, 0.055573, 48
geo, 0.030811, 48
base, 0.030027, 64
mono, 0.031900, 64
sliced, 0.033730, 64
SQ, 0.033258, 64
HAT, 0.033413, 64
MSarray_2, 0.042217, 64
MSarray_3, 0.042204, 64
MSarray_4, 0.059568, 64
geo, 0.032682, 64
base, 0.033771, 80
mono, 0.031459, 80
sliced, 0.038502, 80
SQ, 0.033496, 80
HAT, 0.039371, 80
MSarray_2, 0.042955, 80
MSarray_3, 0.043358, 80
MSarray_4, 0.062623, 80
geo, 0.036895, 80
base, 0.034625, 96
mono, 0.038029, 96
sliced, 0.038654, 96
SQ, 0.035577, 96
HAT, 0.041989, 96
MSarray_2, 0.051013, 96
MSarray_3, 0.047806, 96
MSarray_4, 0.068227, 96
geo, 0.036769, 96
base, 0.036140, 112
mono, 0.039363, 112
sliced, 0.045457, 112
SQ, 0.040696, 112
HAT, 0.042967, 112
MSarray_2, 0.056299, 112
MSarray_3, 0.052297, 112
MSarray_4, 0.075951, 112
geo, 0.040376, 112
base, 0.039196, 128
mono, 0.039864, 128
sliced, 0.044067, 128
SQ, 0.043909, 128
HAT, 0.047673, 128
MSarray_2, 0.058962, 128
MSarray_3, 0.052869, 128
MSarray_4, 0.079539, 128
geo, 0.039477, 128
base, 0.040316, 144
mono, 0.042194, 144
sliced, 0.048232, 144
SQ, 0.043955, 144
HAT, 0.049455, 144
MSarray_2, 0.065193, 144
MSarray_3, 0.055366, 144
MSarray_4, 0.087915, 144
geo, 0.045054, 144
base, 0.028686, 160
mono, 0.032962, 160
sliced, 0.046975, 160
SQ, 0.043847, 160
HAT, 0.051314, 160
MSarray_2, 0.065637, 160
MSarray_3, 0.059763, 160
MSarray_4, 0.090875, 160
geo, 0.046097, 160
base, 0.043414, 176
mono, 0.047761, 176
sliced, 0.054032, 176
SQ, 0.049232, 176
HAT, 0.053869, 176
MSarray_2, 0.070838, 176
MSarray_3, 0.063751, 176
MSarray_4, 0.095293, 176
geo, 0.048863, 176
base, 0.045027, 192
mono, 0.049982, 192
sliced, 0.054024, 192
SQ, 0.051821, 192
HAT, 0.057981, 192
MSarray_2, 0.073893, 192
MSarray_3, 0.066658, 192
MSarray_4, 0.102086, 192
geo, 0.047967, 192
base, 0.044613, 208
mono, 0.053457, 208
sliced, 0.056724, 208
SQ, 0.056005, 208
HAT, 0.062769, 208
MSarray_2, 0.080656, 208
MSarray_3, 0.072221, 208
MSarray_4, 0.110320, 208
geo, 0.052853, 208
base, 0.050462, 224
mono, 0.054118, 224
sliced, 0.058253, 224
SQ, 0.053957, 224
HAT, 0.063814, 224
MSarray_2, 0.081533, 224
MSarray_3, 0.072427, 224
MSarray_4, 0.108688, 224
geo, 0.059932, 224
base, 0.050581, 240
mono, 0.056629, 240
sliced, 0.065835, 240
SQ, 0.060954, 240
HAT, 0.068242, 240
MSarray_2, 0.071717, 240
MSarray_3, 0.077344, 240
MSarray_4, 0.123840, 240
geo, 0.057259, 240
base, 0.052533, 256
mono, 0.058947, 256
sliced, 0.063887, 256
SQ, 0.061887, 256
HAT, 0.069152, 256
MSarray_2, 0.089579, 256
MSarray_3, 0.079819, 256
MSarray_4, 0.129994, 256
geo, 0.044522, 256
base, 0.054393, 272
mono, 0.064167, 272
sliced, 0.063443, 272
SQ, 0.064788, 272
HAT, 0.075472, 272
MSarray_2, 0.096938, 272
MSarray_3, 0.084441, 272
MSarray_4, 0.155614, 272
geo, 0.063925, 272
base, 0.054371, 288
mono, 0.065106, 288
sliced, 0.071228, 288
SQ, 0.067507, 288
HAT, 0.075178, 288
MSarray_2, 0.098626, 288
MSarray_3, 0.087744, 288
MSarray_4, 0.160441, 288
geo, 0.065309, 288
base, 0.056746, 304
mono, 0.067186, 304
sliced, 0.073134, 304
SQ, 0.071266, 304
HAT, 0.080844, 304
MSarray_2, 0.102949, 304
MSarray_3, 0.091821, 304
MSarray_4, 0.174431, 304
geo, 0.068218, 304
base, 0.059885, 320
mono, 0.069755, 320
sliced, 0.073157, 320
SQ, 0.072122, 320
HAT, 0.081816, 320
MSarray_2, 0.104064, 320
MSarray_3, 0.094020, 320
MSarray_4, 0.179585, 320
geo, 0.072196, 320
base, 0.059002, 336
mono, 0.072991, 336
sliced, 0.079160, 336
SQ, 0.074986, 336
HAT, 0.087360, 336
MSarray_2, 0.111151, 336
MSarray_3, 0.096707, 336
MSarray_4, 0.191031, 336
geo, 0.074802, 336
base, 0.062857, 352
mono, 0.075362, 352
sliced, 0.075391, 352
SQ, 0.078464, 352
HAT, 0.087125, 352
MSarray_2, 0.113516, 352
MSarray_3, 0.101454, 352
MSarray_4, 0.196290, 352
geo, 0.074539, 352
base, 0.064207, 368
mono, 0.077919, 368
sliced, 0.084579, 368
SQ, 0.082049, 368
HAT, 0.090146, 368
MSarray_2, 0.116545, 368
MSarray_3, 0.104983, 368
MSarray_4, 0.212526, 368
geo, 0.080382, 368
base, 0.067639, 384
mono, 0.078233, 384
sliced, 0.085762, 384
SQ, 0.082729, 384
HAT, 0.091746, 384
MSarray_2, 0.121020, 384
MSarray_3, 0.107152, 384
MSarray_4, 0.218613, 384
geo, 0.076568, 384
base, 0.065155, 400
mono, 0.070382, 400
sliced, 0.087257, 400
SQ, 0.073392, 400
HAT, 0.085381, 400
MSarray_2, 0.122114, 400
MSarray_3, 0.110148, 400
MSarray_4, 0.225009, 400
geo, 0.084675, 400
base, 0.065688, 416
mono, 0.085260, 416
sliced, 0.090776, 416
SQ, 0.088443, 416
HAT, 0.099202, 416
MSarray_2, 0.127709, 416
MSarray_3, 0.114215, 416
MSarray_4, 0.231783, 416
geo, 0.084834, 416
base, 0.072276, 432
mono, 0.087765, 432
sliced, 0.095874, 432
SQ, 0.090003, 432
HAT, 0.103210, 432
MSarray_2, 0.132596, 432
MSarray_3, 0.115625, 432
MSarray_4, 0.239350, 432
geo, 0.090314, 432
base, 0.073046, 448
mono, 0.089627, 448
sliced, 0.096304, 448
SQ, 0.093375, 448
HAT, 0.104109, 448
MSarray_2, 0.135414, 448
MSarray_3, 0.121621, 448
MSarray_4, 0.244796, 448
geo, 0.090039, 448
base, 0.059634, 464
mono, 0.091784, 464
sliced, 0.099827, 464
SQ, 0.095472, 464
HAT, 0.105246, 464
MSarray_2, 0.141043, 464
MSarray_3, 0.119341, 464
MSarray_4, 0.255705, 464
geo, 0.092901, 464
base, 0.076882, 480
mono, 0.094361, 480
sliced, 0.101054, 480
SQ, 0.097887, 480
HAT, 0.111614, 480
MSarray_2, 0.143037, 480
MSarray_3, 0.127007, 480
MSarray_4, 0.260869, 480
geo, 0.094568, 480
base, 0.077220, 496
mono, 0.098230, 496
sliced, 0.103933, 496
SQ, 0.096102, 496
HAT, 0.111927, 496
MSarray_2, 0.156901, 496
MSarray_3, 0.130415, 496
MSarray_4, 0.271997, 496
geo, 0.098630, 496
base, 0.079358, 512
mono, 0.099843, 512
sliced, 0.103954, 512
SQ, 0.102884, 512
HAT, 0.112117, 512
MSarray_2, 0.150332, 512
MSarray_3, 0.132536, 512
MSarray_4, 0.260923, 512
geo, 0.099982, 512
base, 0.083097, 528
mono, 0.093407, 528
sliced, 0.109933, 528
SQ, 0.109077, 528
HAT, 0.121899, 528
MSarray_2, 0.155516, 528
MSarray_3, 0.185450, 528
MSarray_4, 0.256223, 528
geo, 0.105419, 528
base, 0.083504, 544
mono, 0.108634, 544
sliced, 0.113174, 544
SQ, 0.107731, 544
HAT, 0.123825, 544
MSarray_2, 0.153248, 544
MSarray_3, 0.168412, 544
MSarray_4, 0.263398, 544
geo, 0.114098, 544
base, 0.085223, 560
mono, 0.112145, 560
sliced, 0.117752, 560
SQ, 0.114072, 560
HAT, 0.125066, 560
MSarray_2, 0.166178, 560
MSarray_3, 0.174867, 560
MSarray_4, 0.270907, 560
geo, 0.104985, 560
base, 0.087990, 576
mono, 0.113425, 576
sliced, 0.116622, 576
SQ, 0.115844, 576
HAT, 0.129418, 576
MSarray_2, 0.167540, 576
MSarray_3, 0.189222, 576
MSarray_4, 0.280020, 576
geo, 0.116459, 576
base, 0.085148, 592
mono, 0.112912, 592
sliced, 0.123574, 592
SQ, 0.117122, 592
HAT, 0.132976, 592
MSarray_2, 0.172215, 592
MSarray_3, 0.146055, 592
MSarray_4, 0.284584, 592
geo, 0.119515, 592
base, 0.088355, 608
mono, 0.117083, 608
sliced, 0.124068, 608
SQ, 0.118789, 608
HAT, 0.136684, 608
MSarray_2, 0.173999, 608
MSarray_3, 0.159923, 608
MSarray_4, 0.285512, 608
geo, 0.121635, 608
base, 0.091612, 624
mono, 0.125057, 624
sliced, 0.128369, 624
SQ, 0.123547, 624
HAT, 0.138549, 624
MSarray_2, 0.179048, 624
MSarray_3, 0.171947, 624
MSarray_4, 0.305066, 624
geo, 0.121751, 624
base, 0.093104, 640
mono, 0.123442, 640
sliced, 0.128645, 640
SQ, 0.125030, 640
HAT, 0.140813, 640
MSarray_2, 0.181603, 640
MSarray_3, 0.174117, 640
MSarray_4, 0.296881, 640
geo, 0.123847, 640
base, 0.090603, 656
mono, 0.124874, 656
sliced, 0.125926, 656
SQ, 0.127254, 656
HAT, 0.139131, 656
MSarray_2, 0.186586, 656
MSarray_3, 0.175657, 656
MSarray_4, 0.310648, 656
geo, 0.128057, 656
base, 0.080534, 672
mono, 0.115202, 672
sliced, 0.120570, 672
SQ, 0.123504, 672
HAT, 0.137492, 672
MSarray_2, 0.192671, 672
MSarray_3, 0.187933, 672
MSarray_4, 0.336857, 672
geo, 0.128297, 672
base, 0.096373, 688
mono, 0.131032, 688
sliced, 0.136205, 688
SQ, 0.133872, 688
HAT, 0.150592, 688
MSarray_2, 0.193164, 688
MSarray_3, 0.187656, 688
MSarray_4, 0.321958, 688
geo, 0.131800, 688
base, 0.098084, 704
mono, 0.135946, 704
sliced, 0.138283, 704
SQ, 0.136320, 704
HAT, 0.145554, 704
MSarray_2, 0.199960, 704
MSarray_3, 0.198134, 704
MSarray_4, 0.336913, 704
geo, 0.136686, 704
base, 0.100371, 720
mono, 0.138316, 720
sliced, 0.143645, 720
SQ, 0.136822, 720
HAT, 0.155799, 720
MSarray_2, 0.205443, 720
MSarray_3, 0.201070, 720
MSarray_4, 0.327322, 720
geo, 0.138772, 720
base, 0.101523, 736
mono, 0.137800, 736
sliced, 0.146002, 736
SQ, 0.141328, 736
HAT, 0.157390, 736
MSarray_2, 0.206560, 736
MSarray_3, 0.193273, 736
MSarray_4, 0.336905, 736
geo, 0.138724, 736
base, 0.099595, 752
mono, 0.139953, 752
sliced, 0.149137, 752
SQ, 0.144867, 752
HAT, 0.162662, 752
MSarray_2, 0.209904, 752
MSarray_3, 0.212614, 752
MSarray_4, 0.364925, 752
geo, 0.141312, 752
base, 0.101862, 768
mono, 0.141746, 768
sliced, 0.146383, 768
SQ, 0.145144, 768
HAT, 0.162776, 768
MSarray_2, 0.200295, 768
MSarray_3, 0.209602, 768
MSarray_4, 0.339469, 768
geo, 0.141977, 768
base, 0.105779, 784
mono, 0.147481, 784
sliced, 0.156441, 784
SQ, 0.149398, 784
HAT, 0.168839, 784
MSarray_2, 0.213400, 784
MSarray_3, 0.208710, 784
MSarray_4, 0.358636, 784
geo, 0.148635, 784
base, 0.107082, 800
mono, 0.147529, 800
sliced, 0.153800, 800
SQ, 0.152072, 800
HAT, 0.167010, 800
MSarray_2, 0.221062, 800
MSarray_3, 0.209809, 800
MSarray_4, 0.367805, 800
geo, 0.152742, 800
base, 0.111665, 816
mono, 0.152951, 816
sliced, 0.154065, 816
SQ, 0.132944, 816
HAT, 0.171528, 816
MSarray_2, 0.224471, 816
MSarray_3, 0.211776, 816
MSarray_4, 0.371316, 816
geo, 0.155065, 816
base, 0.112405, 832
mono, 0.156164, 832
sliced, 0.157498, 832
SQ, 0.157199, 832
HAT, 0.174522, 832
MSarray_2, 0.227790, 832
MSarray_3, 0.211817, 832
MSarray_4, 0.394471, 832
geo, 0.157399, 832
base, 0.115198, 848
mono, 0.156645, 848
sliced, 0.160530, 848
SQ, 0.160888, 848
HAT, 0.178621, 848
MSarray_2, 0.234349, 848
MSarray_3, 0.224867, 848
MSarray_4, 0.400714, 848
geo, 0.161648, 848
base, 0.113754, 864
mono, 0.162537, 864
sliced, 0.167810, 864
SQ, 0.160684, 864
HAT, 0.181984, 864
MSarray_2, 0.236121, 864
MSarray_3, 0.224075, 864
MSarray_4, 0.397350, 864
geo, 0.162813, 864
base, 0.112331, 880
mono, 0.163981, 880
sliced, 0.170584, 880
SQ, 0.166683, 880
HAT, 0.185835, 880
MSarray_2, 0.241107, 880
MSarray_3, 0.231727, 880
MSarray_4, 0.401360, 880
geo, 0.163899, 880
base, 0.116327, 896
mono, 0.165363, 896
sliced, 0.169626, 896
SQ, 0.166871, 896
HAT, 0.185384, 896
MSarray_2, 0.239485, 896
MSarray_3, 0.234202, 896
MSarray_4, 0.433849, 896
geo, 0.165010, 896
base, 0.119958, 912
mono, 0.170502, 912
sliced, 0.170486, 912
SQ, 0.170981, 912
HAT, 0.187462, 912
MSarray_2, 0.248302, 912
MSarray_3, 0.255216, 912
MSarray_4, 0.439481, 912
geo, 0.170913, 912
base, 0.122276, 928
mono, 0.169030, 928
sliced, 0.169628, 928
SQ, 0.172667, 928
HAT, 0.195002, 928
MSarray_2, 0.250063, 928
MSarray_3, 0.273041, 928
MSarray_4, 0.436456, 928
geo, 0.169201, 928
base, 0.120493, 944
mono, 0.176198, 944
sliced, 0.180458, 944
SQ, 0.175887, 944
HAT, 0.196346, 944
MSarray_2, 0.255983, 944
MSarray_3, 0.308060, 944
MSarray_4, 0.442788, 944
geo, 0.175471, 944
base, 0.123677, 960
mono, 0.177036, 960
sliced, 0.182078, 960
SQ, 0.178544, 960
HAT, 0.198439, 960
MSarray_2, 0.253674, 960
MSarray_3, 0.263823, 960
MSarray_4, 0.450896, 960
geo, 0.175859, 960
base, 0.123247, 976
mono, 0.179153, 976
sliced, 0.187918, 976
SQ, 0.181510, 976
HAT, 0.204659, 976
MSarray_2, 0.263819, 976
MSarray_3, 0.273375, 976
MSarray_4, 0.457600, 976
geo, 0.181312, 976
base, 0.123141, 992
mono, 0.180941, 992
sliced, 0.180381, 992
SQ, 0.185879, 992
HAT, 0.201917, 992
MSarray_2, 0.265436, 992
MSarray_3, 0.316234, 992
MSarray_4, 0.462203, 992
geo, 0.187034, 992
base, 0.111798, 1008
mono, 0.170256, 1008
sliced, 0.184412, 1008
SQ, 0.181494, 1008
HAT, 0.196416, 1008
MSarray_2, 0.261907, 1008
MSarray_3, 0.334516, 1008
MSarray_4, 0.469341, 1008
geo, 0.189282, 1008
base, 0.127844, 1024
mono, 0.182866, 1024
sliced, 0.188232, 1024
SQ, 0.185523, 1024
HAT, 0.206481, 1024
MSarray_2, 0.265741, 1024
MSarray_3, 0.335060, 1024
MSarray_4, 0.486300, 1024
geo, 0.185453, 1024
base, 0.132985, 1040
mono, 0.188235, 1040
sliced, 0.195507, 1040
SQ, 0.192417, 1040
HAT, 0.212761, 1040
MSarray_2, 0.272781, 1040
MSarray_3, 0.361036, 1040
MSarray_4, 0.503431, 1040
geo, 0.191849, 1040
base, 0.134617, 1056
mono, 0.192901, 1056
sliced, 0.199063, 1056
SQ, 0.195971, 1056
HAT, 0.214926, 1056
MSarray_2, 0.259654, 1056
MSarray_3, 0.361341, 1056
MSarray_4, 0.523755, 1056
geo, 0.196365, 1056
base, 0.133887, 1072
mono, 0.192343, 1072
sliced, 0.197226, 1072
SQ, 0.194466, 1072
HAT, 0.219190, 1072
MSarray_2, 0.280728, 1072
MSarray_3, 0.328237, 1072
MSarray_4, 0.529876, 1072
geo, 0.195909, 1072
base, 0.134412, 1088
mono, 0.195783, 1088
sliced, 0.199081, 1088
SQ, 0.197654, 1088
HAT, 0.218257, 1088
MSarray_2, 0.284455, 1088
MSarray_3, 0.298533, 1088
MSarray_4, 0.522762, 1088
geo, 0.200285, 1088
base, 0.124115, 1104
mono, 0.200523, 1104
sliced, 0.205969, 1104
SQ, 0.202849, 1104
HAT, 0.222796, 1104
MSarray_2, 0.294924, 1104
MSarray_3, 0.349703, 1104
MSarray_4, 0.527251, 1104
geo, 0.200975, 1104
base, 0.136626, 1120
mono, 0.200039, 1120
sliced, 0.201453, 1120
SQ, 0.205312, 1120
HAT, 0.227195, 1120
MSarray_2, 0.295358, 1120
MSarray_3, 0.286865, 1120
MSarray_4, 0.548504, 1120
geo, 0.204894, 1120
base, 0.135899, 1136
mono, 0.204277, 1136
sliced, 0.210438, 1136
SQ, 0.207104, 1136
HAT, 0.232780, 1136
MSarray_2, 0.294243, 1136
MSarray_3, 0.336228, 1136
MSarray_4, 0.539563, 1136
geo, 0.208453, 1136
base, 0.129325, 1152
mono, 0.202700, 1152
sliced, 0.211622, 1152
SQ, 0.210987, 1152
HAT, 0.234671, 1152
MSarray_2, 0.303587, 1152
MSarray_3, 0.336045, 1152
MSarray_4, 0.549768, 1152
geo, 0.209624, 1152
base, 0.144034, 1168
mono, 0.207845, 1168
sliced, 0.209916, 1168
SQ, 0.209607, 1168
HAT, 0.235290, 1168
MSarray_2, 0.303894, 1168
MSarray_3, 0.326335, 1168
MSarray_4, 0.573732, 1168
geo, 0.217031, 1168
base, 0.144326, 1184
mono, 0.212698, 1184
sliced, 0.215096, 1184
SQ, 0.211251, 1184
HAT, 0.242279, 1184
MSarray_2, 0.305304, 1184
MSarray_3, 0.391868, 1184
MSarray_4, 0.583243, 1184
geo, 0.216283, 1184
base, 0.151067, 1200
mono, 0.215979, 1200
sliced, 0.219793, 1200
SQ, 0.216852, 1200
HAT, 0.242956, 1200
MSarray_2, 0.313478, 1200
MSarray_3, 0.357261, 1200
MSarray_4, 0.584439, 1200
geo, 0.218561, 1200
base, 0.149907, 1216
mono, 0.221331, 1216
sliced, 0.221122, 1216
SQ, 0.216039, 1216
HAT, 0.227544, 1216
MSarray_2, 0.314872, 1216
MSarray_3, 0.386388, 1216
MSarray_4, 0.596790, 1216
geo, 0.225704, 1216
base, 0.150868, 1232
mono, 0.216650, 1232
sliced, 0.226629, 1232
SQ, 0.222916, 1232
HAT, 0.250242, 1232
MSarray_2, 0.318105, 1232
MSarray_3, 0.357794, 1232
MSarray_4, 0.594970, 1232
geo, 0.221822, 1232
base, 0.154269, 1248
mono, 0.223915, 1248
sliced, 0.227802, 1248
SQ, 0.224128, 1248
HAT, 0.249986, 1248
MSarray_2, 0.324493, 1248
MSarray_3, 0.359001, 1248
MSarray_4, 0.614039, 1248
geo, 0.225676, 1248
base, 0.157331, 1264
mono, 0.212857, 1264
sliced, 0.217741, 1264
SQ, 0.222508, 1264
HAT, 0.243723, 1264
MSarray_2, 0.414760, 1264
MSarray_3, 0.392864, 1264
MSarray_4, 0.610015, 1264
geo, 0.231960, 1264
base, 0.150398, 1280
mono, 0.227724, 1280
sliced, 0.231448, 1280
SQ, 0.219009, 1280
HAT, 0.252049, 1280
MSarray_2, 0.326256, 1280
MSarray_3, 0.392515, 1280
MSarray_4, 0.630478, 1280
geo, 0.233041, 1280
base, 0.156290, 1296
mono, 0.232893, 1296
sliced, 0.238581, 1296
SQ, 0.231342, 1296
HAT, 0.261894, 1296
MSarray_2, 0.334476, 1296
MSarray_3, 0.410148, 1296
MSarray_4, 0.636179, 1296
geo, 0.230113, 1296
base, 0.156786, 1312
mono, 0.233036, 1312
sliced, 0.237227, 1312
SQ, 0.236241, 1312
HAT, 0.264095, 1312
MSarray_2, 0.334108, 1312
MSarray_3, 0.436066, 1312
MSarray_4, 0.636612, 1312
geo, 0.237388, 1312
base, 0.163884, 1328
mono, 0.238558, 1328
sliced, 0.238657, 1328
SQ, 0.236162, 1328
HAT, 0.263819, 1328
MSarray_2, 0.347728, 1328
MSarray_3, 0.366271, 1328
MSarray_4, 0.630588, 1328
geo, 0.238980, 1328
base, 0.160486, 1344
mono, 0.240563, 1344
sliced, 0.240256, 1344
SQ, 0.240366, 1344
HAT, 0.268265, 1344
MSarray_2, 0.346651, 1344
MSarray_3, 0.366740, 1344
MSarray_4, 0.652568, 1344
geo, 0.241529, 1344
base, 0.166449, 1360
mono, 0.238165, 1360
sliced, 0.252132, 1360
SQ, 0.242428, 1360
HAT, 0.272010, 1360
MSarray_2, 0.349990, 1360
MSarray_3, 0.344128, 1360
MSarray_4, 0.660279, 1360
geo, 0.245655, 1360
base, 0.166355, 1376
mono, 0.245178, 1376
sliced, 0.246499, 1376
SQ, 0.245371, 1376
HAT, 0.272425, 1376
MSarray_2, 0.353396, 1376
MSarray_3, 0.448194, 1376
MSarray_4, 0.661204, 1376
geo, 0.245503, 1376
base, 0.164675, 1392
mono, 0.248228, 1392
sliced, 0.252983, 1392
SQ, 0.234040, 1392
HAT, 0.278221, 1392
MSarray_2, 0.357087, 1392
MSarray_3, 0.451310, 1392
MSarray_4, 0.693161, 1392
geo, 0.247104, 1392
base, 0.161808, 1408
mono, 0.247901, 1408
sliced, 0.251234, 1408
SQ, 0.249321, 1408
HAT, 0.280199, 1408
MSarray_2, 0.360955, 1408
MSarray_3, 0.410520, 1408
MSarray_4, 0.666444, 1408
geo, 0.247482, 1408
base, 0.172944, 1424
mono, 0.252160, 1424
sliced, 0.258130, 1424
SQ, 0.253950, 1424
HAT, 0.282918, 1424
MSarray_2, 0.366410, 1424
MSarray_3, 0.449904, 1424
MSarray_4, 0.669421, 1424
geo, 0.251834, 1424
base, 0.164464, 1440
mono, 0.255086, 1440
sliced, 0.257253, 1440
SQ, 0.255672, 1440
HAT, 0.284694, 1440
MSarray_2, 0.369372, 1440
MSarray_3, 0.462663, 1440
MSarray_4, 0.692066, 1440
geo, 0.257571, 1440
base, 0.174465, 1456
mono, 0.241607, 1456
sliced, 0.255805, 1456
SQ, 0.257011, 1456
HAT, 0.293495, 1456
MSarray_2, 0.372941, 1456
MSarray_3, 0.439294, 1456
MSarray_4, 0.692602, 1456
geo, 0.261647, 1456
base, 0.174324, 1472
mono, 0.257454, 1472
sliced, 0.265286, 1472
SQ, 0.262329, 1472
HAT, 0.288226, 1472
MSarray_2, 0.375121, 1472
MSarray_3, 0.442127, 1472
MSarray_4, 0.695628, 1472
geo, 0.266632, 1472
base, 0.168041, 1488
mono, 0.256683, 1488
sliced, 0.267413, 1488
SQ, 0.263428, 1488
HAT, 0.296201, 1488
MSarray_2, 0.380319, 1488
MSarray_3, 0.471072, 1488
MSarray_4, 0.719034, 1488
geo, 0.271210, 1488
base, 0.176950, 1504
mono, 0.267315, 1504
sliced, 0.251987, 1504
SQ, 0.266585, 1504
HAT, 0.301326, 1504
MSarray_2, 0.382859, 1504
